#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
28125000,-78.43896546976245,215.8467751771023,29.1
28150000,-84.48165478737121,285.5883525345013,29.1
28175000,-84.91061077259884,226.0032381560308,29.1
28200000,-81.64533227582754,315.90115597495736,29.1
28225000,-101.05660482488234,339.6261761991144,29.1
28250000,-83.5083329541371,301.9675799835046,29.1
28275000,-106.97441419007518,300.45345245939484,29.1
28300000,-80.91269117455597,296.7852440266889,29.1
28325000,-69.57576883721529,326.39780876997213,29.1
28350000,-86.25623378563735,385.8723008978806,29.1
28375000,-77.21602533968573,314.89143812591766,29.1
28400000,-62.27568312845664,457.2374721079222,29.1
28425000,-80.93804724724453,345.9558062561195,29.1
28450000,-89.65397126049174,333.7102713862158,29.1
28475000,-93.4072368105065,166.5786641296466,29.1
28500000,-80.11849279219578,286.98461592464247,29.1
28525000,-61.16104719549933,272.5827617349222,29.1
28550000,-86.71254872621127,270.0349441357073,29.1
28575000,-93.8166521490117,245.1170424589094,29.1
28600000,-84.47566191057473,258.5859522520899,29.1
28625000,-70.03095724244434,280.249813319407,29.1
28650000,-103.85681646860704,254.63440717411,29.1
28675000,-78.89113621687011,277.5413534126003,29.1
28700000,-72.30733311352719,329.9560758186824,29.1
28725000,-86.56073596472208,368.80834467681547,29.1
28750000,-70.40920202302159,319.64006406305083,29.1
28775000,-67.37767913692257,310.6247606856412,29.1
28800000,-80.28421754244525,313.9622731005891,29.1
28825000,-92.30105537154468,307.05261208003174,29.1
28850000,-84.06833021231557,354.74948138019937,29.1
28875000,-94.09343121925536,202.0593767578665,29.1
28900000,-94.52808224211373,365.2832880133399,29.1
28925000,-81.24587551944072,240.52872424460213,29.1
28950000,-95.46900546393309,243.8139536611737,29.1
28975000,-81.15810546900569,229.08515594180125,29.1
29000000,-97.69758913555702,253.40746280270315,29
29025000,-59.35442698175386,174.01105072583428,29
29050000,-81.26643278342698,323.7488399394953,29
29075000,-71.53286106100119,277.4731224995401,29
29100000,-93.36874440057765,287.5288112687612,29
29125000,-82.47316501306734,242.22268640528625,29
29150000,-65.5160857834218,280.165447396976,29
29175000,-81.00176390799386,224.66984388917,29
29200000,-82.15405534626035,203.99894782182443,29
29225000,-71.89392518102372,252.39427233339552,29
29250000,-72.3057693838691,240.6453319378537,29
29275000,-53.590450173364005,305.90298353911004,29
29300000,-106.78111874132242,320.79021143583594,29
29325000,-80.85427250096325,249.98544490648828,29
29350000,-89.70662042561779,291.83583716206357,29
29375000,-92.29154606855393,256.7871658193926,29
29400000,-82.3564502163545,264.8293103608737,29
29425000,-87.94876856417031,344.5173808187869,29
29450000,-75.06056492946165,223.4779014988106,29
29475000,-69.87062232982524,309.4636530576262,29
29500000,-87.44900737495433,254.44938780261407,29
29525000,-92.78531370555933,286.4048161681161,29
29550000,-79.6380014459316,295.1394924631041,29
29575000,-69.84300256927172,358.87545792598536,29
29600000,-94.89989251148432,305.3963438108294,29
29625000,-68.94600313914725,255.8311737544795,29
29650000,-91.09960996641479,274.4675762898343,29
29675000,-92.75819506932987,254.96376825245432,29
29700000,-77.49850132052956,321.17086473666467,29
29725000,-89.26227415543863,288.8574206432664,29
29750000,-83.32926638439264,330.4627601863274,29
29775000,-87.43912311087523,336.67190617772286,29
29800000,-79.18240364721129,319.6900417681263,29
29825000,-87.75144312995961,269.60989925222304,29
29850000,-75.21607889200294,285.564802897488,29
29875000,-88.12768214662422,291.2085347306582,29
29900000,-69.6276915196431,199.21925696900541,29
29925000,-87.15957455324052,416.1187655520685,29
29950000,-99.07917151428319,331.6552180079595,29
29975000,-99.85810168800465,263.8621917459133,29
30000000,-100.80103998135529,317.34678598029143,29
30025000,-91.13337119573283,503.54970773992045,29
30050000,-81.5638131973232,344.2519511043877,29
30075000,-86.72298687847514,234.0509563993555,29
30100000,-89.39178163131007,295.4834930093373,29
30125000,-83.3264889329295,285.54314366666256,29
30150000,-76.59975791532085,394.06859226951764,29
30175000,-63.10542791803561,307.24676534889164,29
30200000,-72.77401357604228,488.81728335403125,29
30225000,-87.92038741069676,230.25623354012865,29
30250000,-73.17738381153758,263.2231327773313,29
30275000,-84.77192267448395,288.1914333363656,28.9
30300000,-88.22687309147315,358.58936011749444,28.9
30325000,-84.9339334153129,425.6428852602129,28.9
30350000,-86.21783545062851,262.4860902457686,28.9
30375000,-68.10095685305755,304.19754290976937,28.9
30400000,-89.27689960803306,296.8721969199625,28.9
30425000,-78.22908134202618,240.7515291787244,28.9
30450000,-72.85822557251873,238.19873504431857,28.9
30475000,-76.39280254456662,251.90357667300705,28.9
30500000,-87.10357878537839,367.0194230685831,28.9
30525000,-84.44211280465953,295.7060539256028,28.9
30550000,-76.33373540664245,278.9822185261914,28.9
30575000,-75.35965547109971,301.28227261594515,28.9
30600000,-64.69857590401386,374.94098150804894,28.9
30625000,-85.28976097786855,202.88960583712296,28.9
30650000,-78.65175005240519,456.96470943720806,28.9
30675000,-73.62774810187408,364.0365515659438,28.9
30700000,-78.58644683585736,248.61494106603,28.9
30725000,-60.155756239435505,403.16807799835607,28.9
30750000,-61.30930609801438,377.3203476911612,28.9
30775000,-76.63532954483388,288.8623596609096,28.9
30800000,-84.13808858595033,241.35281590145735,28.9
30825000,-73.47546919858382,259.4250713099245,28.9
30850000,-59.296503809720114,291.84566166086887,28.9
30875000,-77.58603951753426,328.31069540231135,28.9
30900000,-66.8216659364613,241.08570507447575,28.9
30925000,-74.26994418256812,207.64431048041962,28.9
30950000,-68.29537131020064,385.40224403115513,28.9
30975000,-58.43478914282424,221.08072107202037,28.9
31000000,-65.35575589715971,292.53835007235466,28.9
31025000,-54.750390689280714,348.91936745505205,28.9
31050000,-78.80435946637847,319.86711569195813,28.9
31075000,-61.27091343405029,298.15614336805567,28.9
31100000,-83.28942210217096,279.33189083431796,28.9
31125000,-86.06725719712263,369.1924733855469,28.9
31150000,-77.4141315921963,261.71091724188403,28.9
31175000,-75.3716952359157,304.7538148267393,28.9
31200000,-80.29742400568203,317.71988256936294,28.9
31225000,-79.06146071868932,288.13581130664414,28.9
31250000,-41.90661782460538,256.8213919586897,28.9
31275000,-87.81897913479406,260.0595965544906,28.9
31300000,-81.77755236564337,374.0228629587391,28.9
31325000,-80.67741653018666,384.07161366848754,28.9
31350000,-57.25727597133705,203.46576034708977,28.9
31375000,-51.46122616865887,330.40553905074313,28.9
31400000,-72.13378326476479,396.3325932945909,28.9
31425000,-77.37125933688935,359.2863626304534,28.9
31450000,-83.4475991640177,297.8519496073659,28.9
31475000,-72.1248022492551,243.1257538000449,28.9
31500000,-70.9672422307413,272.52493746127817,28.9
31525000,-56.799655483266946,265.3607056478499,28.9
31550000,-76.79524633214717,362.1606723911263,28.9
31575000,-86.53209263891279,301.53074529982473,28.9
31600000,-46.11224433304706,454.50585726800443,28.9
31625000,-71.59689902973665,281.4241384273134,28.9
31650000,-68.99306160167066,302.07113499054776,28.9
31675000,-58.671103018039815,299.57305825119744,28.9
31700000,-77.97114518400058,266.2958635373598,28.9
31725000,-58.11845907004942,346.93804967836206,28.9
31750000,-53.87221706006539,261.62651726690467,28.9
31775000,-60.7335228144263,229.5163967791275,28.9
31800000,-56.86997913497984,270.92952968381906,28.9
31825000,-83.17641650514683,292.1906436920433,28.9
31850000,-79.01310965107197,340.10656565985556,28.9
31875000,-90.00153435074687,348.29425645248125,28.9
31900000,-53.450847150469905,337.37110785717357,28.9
31925000,-95.00067610888333,187.36062278482603,28.9
31950000,-66.5528811994775,357.37956405651204,28.9
31975000,-62.23726215550898,359.77581498615956,28.9
32000000,-85.49415401023435,298.9704972468455,28.9
32025000,-59.40072657918911,348.4938850851368,28.9
32050000,-61.86109494157174,276.45285178803897,28.9
32075000,-46.93490548160546,316.97207300577475,28.9
32100000,-89.69173922613437,340.0841552633556,28.9
32125000,-76.95854196496575,312.097400794019,28.9
32150000,-73.44502440324368,287.317237390379,28.9
32175000,-90.18893281247546,230.98339728256673,28.9
32200000,-91.01194171545303,321.48304310299847,28.9
32225000,-81.94528620918811,321.8822547393515,28.9
32250000,-81.46504609333928,283.60956960697,28.9
32275000,-73.94069784051263,405.33650223366107,28.9
32300000,-91.61310859657301,393.715711658349,28.9
32325000,-79.19285404754325,305.97577688478265,28.9
32350000,-96.24434332995838,229.64391865580097,28.9
32375000,-83.4983791586935,402.2375088367398,28.9
32400000,-69.94909504560015,158.09753172716964,28.9
32425000,-68.2967330930507,268.5563824099009,28.9
32450000,-91.38725063169932,251.9878087910628,28.9
32475000,-89.86276894630223,326.98591732447903,28.9
32500000,-50.17442245798258,338.19892035186126,28.9
32525000,-68.46147782370932,225.52268317843453,28.9
32550000,-92.12105111549202,298.81955964467676,28.9
32575000,-80.02917468597178,248.49333235656104,28.9
32600000,-81.9946659980598,331.805283098057,28.9
32625000,-111.60791485223292,276.75387784895696,28.9
32650000,-90.89595371371455,330.8669126313397,28.9
32675000,-58.432331686375505,288.71826477727717,28.9
32700000,-82.13355807530121,246.43623993060106,28.9
32725000,-68.01470440024046,303.8178081837166,28.9
32750000,-87.02673740677588,303.75805906207,28.9
32775000,-98.34722820838942,242.7974733511178,28.9
32800000,-91.08721704955741,301.778797429979,28.9
32825000,-74.5218688581244,399.5801256755834,28.9
32850000,-87.54427332006665,222.79098067536341,28.9
32875000,-78.95558456801177,382.22879044826686,28.9
32900000,-87.14055978243435,215.64118677828665,28.9
32925000,-67.58007473019637,323.5607238605836,28.9
32950000,-85.63641035563924,272.52009994437316,28.9
32975000,-77.39063759081827,330.51902798863244,28.9
33000000,-86.29386282570357,313.1400010190207,28.9
33025000,-81.41800024270451,319.8800240555301,28.9
33050000,-80.48669415139076,208.05592480852184,28.9
33075000,-75.04526217825673,258.1554721428557,28.9
33100000,-59.11759587079192,209.59074039339177,28.9
33125000,-99.00272945674884,331.2265627720519,28.9
33150000,-85.40320602797365,318.83700909266594,28.9
33175000,-69.4551217744073,261.6653880394208,28.9
33200000,-82.47344004183331,298.05666799251674,28.9
33225000,-79.86212292407299,340.9421170356581,28.9
33250000,-95.01269310054917,274.7840078161393,28.9
33275000,-75.33403510378011,384.35942778333646,28.9
33300000,-56.19076862571724,238.71382265549087,28.9
33325000,-88.65777313500388,333.95457971499303,28.9
33350000,-81.52866705157862,332.5066413605211,28.9
33375000,-82.62934909447785,225.9827759178377,28.9
33400000,-101.97186628992378,289.683454311209,28.9
33425000,-98.05201770084392,274.12472837128007,28.9
33450000,-71.10287261493906,289.1920670902097,28.9
33475000,-63.40740983598514,235.39028446688434,28.9
33500000,-72.06582376059026,276.56414609534784,28.9
33525000,-84.4602570983707,280.46903254093,28.9
33550000,-58.430466773543536,273.9889614782941,28.9
33575000,-97.92314673743314,361.92793061193265,28.9
33600000,-82.4531847825219,224.1834326239845,28.9
33625000,-101.25622941365698,248.63755822322406,28.9
33650000,-107.40793786068981,377.90539630161464,28.9
33675000,-77.6940464770787,373.44901272682887,28.9
33700000,-54.00580131302691,260.93572293393055,28.9
33725000,-69.94442721567054,242.08315487918136,28.9
33750000,-96.03244368713554,254.54112037461567,28.9
33775000,-67.75053095620984,250.86823035446508,28.9
33800000,-64.2621781334561,179.45970443167502,28.9
33825000,-59.524987145070284,287.95454675580453,28.9
33850000,-77.42347731266956,293.5067050258825,28.9
33875000,-82.06754962834778,221.337326226188,28.9
33900000,-86.00422247463001,327.2066442411089,28.9
33925000,-75.08101527734094,304.4938047482592,28.9
33950000,-78.1294785932174,366.1426722735535,28.9
33975000,-83.003491627992,452.1980323941961,28.9
34000000,-71.52712265664428,273.07896467428714,28.9
34025000,-82.95959703430331,288.33081728898543,28.9
34050000,-71.68686805083433,325.4034672547691,28.9
34075000,-79.57123720377243,290.0363074089862,28.9
34100000,-73.21971367458528,202.6500130515604,28.9
34125000,-89.11329226020347,276.30924424587164,28.9
34150000,-63.63010595182966,244.32683761584468,28.9
34175000,-76.43606933105309,293.8501672418998,28.8
34200000,-78.19671494002185,416.6534596193229,28.8
34225000,-85.25458090305328,354.40701309059494,28.8
34250000,-83.62635651390686,391.24119058572626,28.8
34275000,-90.62459031772093,235.44251872007243,28.8
34300000,-69.38940424150294,241.86038644949616,28.8
34325000,-56.46648794730784,293.3155335558292,28.8
34350000,-77.00269221492798,311.47141356479983,28.8
34375000,-77.19339015581816,231.4817086853931,28.8
34400000,-76.36128896838781,338.99228656797703,28.8
34425000,-91.01255419408486,319.09037185849337,28.8
34450000,-93.02714721568405,257.3458717034949,28.8
34475000,-84.76212421853381,405.45283849071535,28.8
34500000,-85.23175025065973,341.36919515305686,28.8
34525000,-75.86777187277605,370.47555157872847,28.8
34550000,-98.23232013145048,264.3917255746651,28.8
34575000,-104.41622478872809,266.05648846697585,28.8
34600000,-65.61799433920466,338.3865751127004,28.8
34625000,-68.14495513335241,291.2249613192552,28.8
34650000,-71.43432507815781,255.69629733622284,28.8
34675000,-90.4352708185752,293.6950886265516,28.8
34700000,-97.81004715386071,336.79392187900413,28.8
34725000,-91.36765084954959,322.24636916786136,28.8
34750000,-79.52111215900989,252.30311700986618,28.8
34775000,-70.10305139301755,237.2966170172329,28.8
34800000,-77.6659950037988,264.46617369438735,28.8
34825000,-69.27006292530672,351.1170242572615,28.8
34850000,-79.71459901558563,277.52927785828587,28.8
34875000,-68.5848953240617,296.5727907947953,28.8
34900000,-83.94384035109198,215.51021520414156,28.8
34925000,-87.10175325602087,304.8032776784447,28.8
34950000,-83.4737335895425,367.3311217633544,28.8
34975000,-76.24317244027705,223.8242000752426,28.8
35000000,-63.70080215242641,202.78525971455977,28.8
35025000,-80.29213504702508,267.22330582534687,28.8
35050000,-69.04497072637739,272.32554169181975,28.8
35075000,-65.50277244866783,306.3555056479964,28.8
35100000,-79.4377199020646,356.9966933131301,28.8
35125000,-89.77498196206506,284.5440583712417,28.8
35150000,-75.37702234405604,385.92489932819444,28.8
35175000,-101.13753423884425,390.73252675928376,28.8
35200000,-60.25993951405629,408.8307549629629,28.8
35225000,-74.5979742237365,334.8029276285042,28.8
35250000,-86.75755435841107,188.89318328436593,28.8
35275000,-85.3993117146702,256.85627746320057,28.8
35300000,-83.8188318395749,309.54249583823133,28.8
35325000,-86.12055165850906,348.24186916617,28.8
35350000,-79.78939504122891,231.15914844075135,28.8
35375000,-73.35873377448317,262.9446307056976,28.8
35400000,-94.65098938903589,355.5018257133451,28.8
35425000,-92.90887601477864,398.3035766122289,28.8
35450000,-74.75601482055411,256.2851804625836,28.8
35475000,-68.73903767224368,286.34113258971166,28.8
35500000,-80.65095005379177,372.46865308804263,28.8
35525000,-94.17640465871796,379.0050191857257,28.8
35550000,-81.19818928146674,322.387151580435,28.8
35575000,-83.31355108988829,352.5841364180532,28.8
35600000,-68.09225138033827,265.3604331166916,28.8
35625000,-86.08846653246329,325.16249344643256,28.8
35650000,-70.34319820910741,245.29050822069567,28.8
35675000,-95.61266296654519,317.86573319315073,28.8
35700000,-84.20071852469545,277.90456125242514,28.8
35725000,-67.65905552150724,295.3920927009899,28.8
35750000,-61.35914308331495,329.6083460770083,28.8
35775000,-82.7801468873282,263.64073915208235,28.8
35800000,-90.18564910644702,285.9947635815111,28.8
35825000,-53.0801273105084,254.87915478947565,28.8
35850000,-84.02155720252294,370.91697737959237,28.8
35875000,-88.25013974349476,384.79543793267754,28.8
35900000,-85.43085149320987,285.0687834823292,28.8
35925000,-83.2895786735124,385.95761839062925,28.8
35950000,-95.44346597565672,333.977513008068,28.8
35975000,-90.33378492381252,296.3434649553439,28.8
36000000,-77.36589820257484,272.0338645688285,28.8
36025000,-83.7245508042432,188.71881130618326,28.8
36050000,-70.9962284368469,460.91606025682586,28.7
36075000,-77.63547740779266,317.1232099368183,28.7
36100000,-109.02736184397764,295.2436612322294,28.7
36125000,-83.90499476325868,288.03711456481733,28.7
36150000,-61.90032877527294,432.32445191187327,28.7
36175000,-78.67469432974609,363.22110978761793,28.7
36200000,-69.43606877301579,383.9089250576229,28.7
36225000,-68.08872542283515,272.62959846917545,28.7
36250000,-97.4789820332405,303.1127785417969,28.7
36275000,-83.02382361665182,311.69612177769847,28.7
36300000,-86.52592001876198,362.6631296091586,28.7
36325000,-89.86423856387535,298.9761693257142,28.7
36350000,-94.30458127215421,322.6083447705356,28.7
36375000,-74.11282963530184,354.0389936956543,28.7
36400000,-82.53548515122866,255.4476657636376,28.7
36425000,-77.72383773550658,293.1752016633484,28.7
36450000,-101.11529901412987,231.40855306263848,28.7
36475000,-75.95259585246608,399.50166434016154,28.7
36500000,-72.41527138149354,204.94183326824387,28.7
36525000,-96.32699880687693,364.86338689153746,28.7
36550000,-80.71275732346913,333.119888864091,28.7
36575000,-94.87088234030844,368.57274230569817,28.7
36600000,-73.38005973244546,308.8761039607788,28.7
36625000,-78.52182446395534,262.21844078345777,28.7
36650000,-92.0808607220304,279.2417708336401,28.7
36675000,-90.88952141025175,330.45876140717127,28.7
36700000,-77.87111421150436,193.73098024347357,28.7
36725000,-90.92614889973969,260.7548867200407,28.7
36750000,-75.31241453712175,358.68432567123256,28.7
36775000,-83.76705066929938,397.93242622219896,28.7
36800000,-74.84156966349268,296.7215066990668,28.7
36825000,-55.548147700329196,413.24448085768915,28.7
36850000,-93.17720671223934,256.8340364591348,28.7
36875000,-93.86333373825114,204.8656183171805,28.7
36900000,-83.92403467104918,322.8242256418329,28.7
36925000,-77.92188806489527,273.29678146661735,28.7
36950000,-72.9946331157622,295.4098125613477,28.7
36975000,-69.94093366535435,185.0948684154612,28.7
37000000,-65.85480283363835,432.945745097756,28.7
37025000,-75.51155770505359,300.694392940009,28.7
37050000,-72.45091159173091,287.17288834615806,28.7
37075000,-75.64350055280394,240.14414200200108,28.7
37100000,-89.61212611974193,253.71719556278504,28.7
37125000,-53.19723145669441,233.15040408980832,28.7
37150000,-89.79623889767436,227.1055016379148,28.7
37175000,-65.84538476890464,251.07229709645867,28.7
37200000,-84.87754513164356,315.18460903596406,28.7
37225000,-62.16882838765555,280.7143436942801,28.7
37250000,-82.31816816545916,271.57762175406117,28.7
37275000,-94.12684680679695,276.9551029356087,28.7
37300000,-79.76853651418506,314.48986329647227,28.7
37325000,-84.6336601042594,295.0263642927636,28.7
37350000,-80.79469972932012,283.4459767974598,28.7
37375000,-82.18555890743266,260.7398356960781,28.7
37400000,-79.07255020258764,291.6673779246358,28.7
37425000,-85.22611776634861,227.68186486025283,28.7
37450000,-79.23311091357314,238.6588337802816,28.7
37475000,-60.52813967779136,356.4758870206164,28.7
37500000,-71.33114277273819,284.0268890233964,28.7
37525000,-83.78154804836467,301.48865615821774,28.7
37550000,-80.45953746637511,222.60779524122233,28.7
37575000,-88.40752808606723,279.6719177292145,28.7
37600000,-83.11999028218706,294.7707468798723,28.7
37625000,-79.436314783084,295.1711744825162,28.7
37650000,-79.94235999543832,253.78996261330255,28.7
37675000,-75.49474220536044,277.86696208909495,28.7
37700000,-93.53054278918961,214.59904357746635,28.7
37725000,-70.2072140990433,268.7750128227375,28.7
37750000,-72.3700036647449,273.00275840288174,28.7
37775000,-53.80324903327644,306.72742898976185,28.7
37800000,-69.0421156218814,202.4016488661358,28.7
37825000,-83.7070434463624,244.19674362934208,28.7
37850000,-83.55040605787497,249.61877322391294,28.7
37875000,-64.36564948771249,237.57788353409825,28.7
37900000,-79.3079374395702,228.95593014535055,28.7
37925000,-63.10223244620275,390.4523788889476,28.7
37950000,-63.54808790722455,316.4200909839151,28.7
37975000,-75.5146070326065,251.5560031357606,28.7
38000000,-74.9379693115598,300.11266729116534,28.7
38025000,-98.44336831235339,223.12100094731102,28.7
38050000,-89.80187385415684,241.35702278816623,28.7
38075000,-89.74789403031005,281.29743633908566,28.7
38100000,-62.45031205154184,326.26939674081456,28.7
38125000,-70.97523101496616,372.09641301404304,28.7
38150000,-82.99301152481348,361.8146352828484,28.7
38175000,-75.44038020583683,394.2548289171971,28.7
38200000,-67.6190074513024,285.6861500621661,28.7
38225000,-82.6608650393758,248.2912680249777,28.7
38250000,-85.07046054898206,284.0162154787261,28.7
38275000,-77.79713440322625,397.7065261178705,28.7
38300000,-87.61303565378321,323.1116021650447,28.7
38325000,-103.41710259971113,254.2809460216723,28.7
38350000,-72.30544315524055,409.5049062833829,28.7
38375000,-73.58327284392487,329.7712090527081,28.7
38400000,-84.06770985469433,189.09808353867945,28.7
38425000,-83.24044519488163,389.8100748969213,28.7
38450000,-104.67728858323724,400.0612102482414,28.7
38475000,-98.23823885663411,299.80390755206133,28.7
38500000,-82.50858559284434,234.35399297172492,28.7
38525000,-85.20798483898179,363.1726286191142,28.7
38550000,-89.29026984981036,339.71158965571374,28.7
38575000,-84.54217032840586,359.99402408661217,28.7
38600000,-68.18097911186506,332.6845861865034,28.7
38625000,-74.88455653717881,341.8739845600918,28.7
38650000,-87.68463843430506,228.76403251074024,28.7
38675000,-91.543634989661,214.24093232446214,28.7
38700000,-60.271073779135115,254.47857748979536,28.7
38725000,-83.1824943050463,218.40761228987188,28.7
38750000,-76.60326480926093,361.43241989347297,28.7
38775000,-96.1687061774183,326.3685874117108,28.7
38800000,-86.99304479011079,517.3011417849456,28.7
38825000,-59.840349123832766,339.29802777114026,28.7
38850000,-90.10468071183712,263.1820477828699,28.7
38875000,-86.61900271435488,361.72373084402,28.7
38900000,-87.8891641601255,347.06255848707343,28.7
38925000,-58.06069752451642,266.39117488701083,28.7
38950000,-71.56315676616123,313.3950741333558,28.7
38975000,-89.97601806396153,261.1052838240271,28.7
39000000,-75.7849520991571,280.2741712930382,28.7
39025000,-87.80256335579344,212.2070786369715,28.7
39050000,-58.096659508463034,412.03521394056116,28.7
39075000,-76.28954195173786,320.4974479291337,28.7
39100000,-66.76422125301161,404.01889853372273,28.7
39125000,-87.15618613728826,221.66947866420045,28.7
39150000,-96.49404400395798,267.0065272781206,28.7
39175000,-96.95300186158236,334.8025834941683,28.7
39200000,-96.72802539331997,409.5506917778956,28.7
39225000,-83.22769509803193,289.47211295646537,28.7
39250000,-83.82379845746865,291.32271818026135,28.7
39275000,-55.70523500371786,310.81566672096704,28.7
39300000,-68.10545191967418,215.92687924588657,28.7
39325000,-82.54419485370539,360.95438070620753,28.7
39350000,-91.20337617931546,270.8419600310424,28.7
39375000,-74.54070686700996,412.1752885869344,28.7
39400000,-88.90137463683905,422.16226702009334,28.7
39425000,-76.56200028908097,427.64154651191603,28.7
39450000,-68.47806308084043,430.71427033922,28.7
39475000,-53.98586021704383,272.7760550840001,28.7
39500000,-72.7221134735799,350.76653984803954,28.7
39525000,-70.1674494793294,293.40963174644617,28.7
39550000,-56.63362853649621,384.60492751145927,28.7
39575000,-75.07468049750811,232.7441649173899,28.7
39600000,-68.70572126614691,372.8868916875267,28.7
39625000,-74.42702346359877,409.52385014787683,28.7
39650000,-63.030688708512905,442.91753328460413,28.7
39675000,-67.22207792219814,290.7375267647408,28.7
39700000,-79.54846235462712,307.1074479350243,28.7
39725000,-83.38462957572625,205.53634006865352,28.7
39750000,-84.2141941275429,165.79605955031386,28.7
39775000,-91.62022563539676,354.23250873252044,28.7
39800000,-22.858781691845977,285.95828838790743,28.7
39825000,-84.58084469298974,327.88593625463966,28.7
39850000,-83.53442297128366,340.0498695702217,28.7
39875000,-92.19490174264236,278.1992585664097,28.7
39900000,-72.77616693835174,353.29442305948464,28.7
39925000,-87.76390558862863,293.8222422812959,28.7
39950000,-73.16503739111525,310.0052110324194,28.7
39975000,-67.69757353569354,279.1421445672323,28.7
40000000,-82.9635979891822,309.01320937886703,28.7
40025000,-82.632543732209,267.2586175009575,28.7
40050000,-84.67047684157598,252.9276250604753,28.7
40075000,-89.89673577670149,259.452247362469,28.7
40100000,-68.6124110809354,287.04443253087885,28.7
40125000,-84.79117080763467,321.2199447856758,28.7
40150000,-69.12013903230711,311.8775756719819,28.7
40175000,-78.30012238385987,261.70548682417143,28.7
40200000,-56.49330455921788,262.21341893988773,28.7
40225000,-61.416803842704006,293.37564917552385,28.7
40250000,-79.8144688752296,304.8151323777662,28.7
40275000,-82.72867149557462,370.46669831356974,28.7
40300000,-83.08502215598273,293.69628302791875,28.7
40325000,-105.14265442476426,370.7119171906106,28.7
40350000,-89.9452255823704,287.8718494401913,28.7
40375000,-101.51690053993696,324.59153815315466,28.6
40400000,-46.29974701131316,294.5844019490888,28.6
40425000,-79.14881374701355,342.7657926822054,28.6
40450000,-87.47690639064447,343.3118975578671,28.6
40475000,-70.85214879227404,378.5220836876745,28.6
40500000,-77.18301849176832,263.4322963508195,28.6
40525000,-98.13800941479441,305.3844307883342,28.6
40550000,-75.14389172511581,258.1249555904665,28.6
40575000,-93.56891055356878,298.3511948338172,28.6
40600000,-70.63525861150777,273.06842893392354,28.6
40625000,-90.25129178554049,262.5350979646714,28.6
40650000,-82.09398986982092,356.5196900545235,28.6
40675000,-83.51288799007762,359.143662760117,28.6
40700000,-88.68154689463707,343.06911648445674,28.6
40725000,-103.54394841272287,282.71414685980386,28.6
40750000,-74.42182457430667,392.82350539705374,28.6
40775000,-95.17724772395039,272.6089272203248,28.6
40800000,-87.30050397195836,315.7163872653441,28.6
40825000,-69.48985277511409,254.08038787639575,28.6
40850000,-71.91801803074225,300.62995580058504,28.6
40875000,-73.3450025631271,245.25049682372637,28.6
40900000,-89.23225856425701,312.3627918745379,28.6
40925000,-61.43278647895283,264.5018900855794,28.6
40950000,-86.53972746437894,310.964435470694,28.6
40975000,-62.19683598052681,310.1284414930759,28.6
41000000,-63.079485700187405,318.9316026259531,28.6
41025000,-73.97339161122432,284.0453714262722,28.6
41050000,-73.30186751460883,282.1694583760042,28.6
41075000,-83.40103774613536,327.78394646424886,28.6
41100000,-75.80169207981857,260.0334284117752,28.6
41125000,-88.31205024260025,365.9504598564513,28.6
41150000,-61.82518447761924,293.26705846862797,28.6
41175000,-82.93404842822318,282.2638480305888,28.6
41200000,-97.55275537780237,297.8611371850886,28.6
41225000,-83.08620355353938,277.46339016358,28.6
41250000,-64.56663821443746,396.72635330224307,28.6
41275000,-74.95080779463059,453.8638851865137,28.6
41300000,-73.24732276141997,312.49832719304874,28.6
41325000,-85.35418417143202,328.8811584051762,28.6
41350000,-72.1543964004448,191.03283260265763,28.6
41375000,-74.20524160057988,306.0214728900533,28.6
41400000,-84.11052437438349,304.8434038142751,28.6
41425000,-69.14305950741702,365.13041658936305,28.6
41450000,-94.08089424523254,426.3085078793017,28.6
41475000,-87.04097953312083,321.0103389252117,28.6
41500000,-78.77134905496581,264.5615502791307,28.6
41525000,-77.77803263557114,269.56259685081426,28.6
41550000,-64.45209067135266,297.2347847828908,28.6
41575000,-104.06897062775647,359.0512429723397,28.6
41600000,-69.47468920149305,395.88023320767,28.6
41625000,-99.03002841230125,239.70947858475816,28.6
41650000,-84.16562073420363,335.75109613012273,28.6
41675000,-71.24036254532717,383.9124508401417,28.6
41700000,-77.36583946853261,217.45545684605256,28.6
41725000,-81.19578353136646,312.63679457170946,28.6
41750000,-73.24522785176356,315.7927421766163,28.6
41775000,-102.37561711523716,263.0364465380378,28.6
41800000,-81.29759469146767,265.23192448306446,28.6
41825000,-93.20148730875934,329.211492807023,28.6
41850000,-87.26093379584668,304.6928172218048,28.6
41875000,-72.76771672137663,317.6647442175918,28.6
41900000,-83.2719418501751,303.77383958333417,28.6
41925000,-84.99404722185795,240.92729343256931,28.6
41950000,-86.46768390066808,258.07579342007557,28.6
41975000,-67.54444222050296,257.444106420942,28.6
42000000,-93.67561166843245,342.10474842175717,28.6
42025000,-76.39439424956086,317.59116246515475,28.6
42050000,-81.49532013843807,319.46848743625304,28.6
42075000,-72.72778747009426,353.2215134686107,28.6
42100000,-74.19221274614236,287.67735074497074,28.6
42125000,-100.6737951918325,361.8443858985394,28.6
42150000,-70.85261734516067,278.4632861948599,28.6
42175000,-94.95555205844525,285.0172636099649,28.6
