#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
15225000,-65.55035559550544,339.2643191676774,234
15250000,-101.90048124652873,241.62519415949424,234
15275000,-61.36882344880152,235.48128564581577,234
15300000,-79.09161317538918,333.1871840162169,234
15325000,-86.37544955967901,333.8106297375391,234
15350000,-89.99962260000784,322.08980020930983,234
15375000,-93.85468481680277,261.0905151794712,234
15400000,-92.94108035743214,230.763226797951,234
15425000,-95.40613081596193,264.8484811034517,234
15450000,-57.91431476443539,326.9255432281349,234
15475000,-82.56389441482968,287.4121448240607,234
15500000,-84.22854219551911,323.6564734351997,234
15525000,-68.94749935091724,335.902549008225,234
15550000,-76.4802875723325,412.11980579489614,234
15575000,-86.95414457993577,200.3540869175996,234
15600000,-69.80212210625865,415.89930160614034,234
15625000,-73.79496755908536,320.8833560825138,234
15650000,-76.70678925709633,319.2805321408827,234
15675000,-73.23985034275469,354.35651829673697,234
15700000,-71.16415445059445,219.19622313352326,234
15725000,-82.83098961924674,212.71276377199675,234
15750000,-71.09619178424103,305.1081431105956,234
15775000,-57.20124466368948,304.2394034796557,234
15800000,-55.35206497020116,260.6896378907722,234
15825000,-86.52550939839048,300.2203640086553,234
15850000,-78.83567201540698,235.28403989540195,234
15875000,-77.21589329364873,419.65498215101275,234
15900000,-75.38424535329713,291.3856806345731,234
15925000,-76.24209184186985,278.48923569335466,234
15950000,-83.64385798008436,297.60435183433776,234
15975000,-101.20160191802253,242.9126238769898,234
16000000,-64.96066589072095,340.6562832410729,234
16025000,-84.1525716356836,312.2216163903637,234
16050000,-79.9370455317512,245.8673588240878,234
16075000,-93.33759845096671,224.16151868493156,234
16100000,-65.98913925410227,340.9436316978666,234
16125000,-78.2753997985172,271.7390783549968,234
16150000,-80.65450266613529,259.54814219910105,234
16175000,-73.80968761244279,306.13890921845916,234
16200000,-72.9105032286897,362.8040751720612,234
16225000,-86.69081745519236,381.4577326081702,234
16250000,-78.77775018234539,398.98654056117465,234
16275000,-63.915851403364414,291.08566732066043,234
16300000,-63.30195552962137,211.07885143452944,234
16325000,-92.51363130357007,317.3554894241792,234
16350000,-71.64640866683543,220.23810342088598,234
16375000,-92.50047318444558,343.02044127511147,234
16400000,-91.92509865191073,232.72750288944152,234
16425000,-78.20027729118547,283.1172861090322,234
16450000,-86.04625841401602,402.725463638245,234
16475000,-78.78875442571258,274.18967566186836,234
16500000,-65.72226583865954,365.93436874833975,234
16525000,-59.29655702215995,375.63507444402535,234
16550000,-72.1337750121783,243.99042104360265,234
16575000,-76.31658059243233,275.8857894578716,234
16600000,-99.4060073125311,211.5195075547769,234
16625000,-94.54054371413463,291.9901297019097,234
16650000,-84.99822223906676,264.18275732248907,234
16675000,-73.34513552595911,261.73130423453875,234
16700000,-97.91028102105365,252.05346186860282,234
16725000,-91.00375450081205,329.941531326394,234
16750000,-78.01486657464343,398.7867229941904,234
16775000,-78.97052089566571,326.55281897118306,234
16800000,-64.30256962760107,269.1341561199443,234
16825000,-95.3778073906484,254.26261668061372,234
16850000,-85.40674757999727,190.11586846836104,234
16875000,-89.36173914019129,299.9820859145177,233
16900000,-73.39696211132937,221.34557130282758,233
16925000,-76.15680460231175,314.39862538733183,233
16950000,-81.01534659837212,407.56259281127586,233
16975000,-58.43232936336924,236.70724919775168,233
17000000,-73.34772201306019,199.70697714319874,233
17025000,-87.93779158601234,318.25176215713964,233
17050000,-79.71293177178975,321.3694131782462,233
17075000,-77.18971718783729,336.2888767200937,233
17100000,-97.88755402767637,418.150931891967,233
17125000,-93.3554851662437,350.2934715487967,233
17150000,-90.65837590141979,420.7937164370772,233
17175000,-81.2154990875183,270.0417226844721,233
17200000,-74.68439406200955,282.76803018787126,233
17225000,-90.11694198976855,227.7453769647075,233
17250000,-68.61668054754477,278.3387234491432,233
17275000,-75.78502726458368,322.9411118122051,233
17300000,-62.405375398734634,281.15574057020797,233
17325000,-98.01213183872805,342.8922675917977,233
17350000,-89.22247181880365,286.74321770252305,233
17375000,-79.24813356180735,249.9950819879438,233
17400000,-68.43582723757171,273.2645969335891,233
17425000,-64.88745985844056,323.3802795577468,233
17450000,-86.72762943285937,355.216564815542,233
17475000,-84.99950832826376,237.17577327886025,233
17500000,-74.37837767570393,333.0594616551671,233
17525000,-94.38733863657097,280.261027530127,233
17550000,-67.64179487013838,331.54274299024866,233
17575000,-96.2815467846803,210.5644460572825,233
17600000,-85.31056382114511,228.65948133892354,233
17625000,-79.56953607586746,275.86365491288467,233
17650000,-86.26057369582398,438.4426078475947,233
17675000,-91.4265940714428,309.3315508793013,233
17700000,-87.43002710215877,242.7837969860107,233
17725000,-82.3745298168075,310.6628958569997,233
17750000,-95.36763931147927,412.2709793266738,233
17775000,-92.83120334231164,367.3954372289797,233
17800000,-94.73228922141999,305.40546979706636,233
17825000,-62.88260412072403,224.75955126078347,233
17850000,-69.0564460112492,347.50555222502686,233
17875000,-68.28261183756146,379.08678031169046,233
17900000,-77.18974283429,379.88181642694974,233
17925000,-86.77632550934294,266.8272427955424,233
17950000,-79.11912778763939,276.0422672316589,233
17975000,-87.90023026427721,309.24173079040645,233
18000000,-82.86178610830665,187.06184242670852,233
18025000,-74.78661213738005,269.53835978990986,233
18050000,-81.79404783965822,277.29025720837836,233
18075000,-76.0282193853731,324.5803065724767,233
18100000,-60.12928206589972,234.92203479979992,233
18125000,-89.1047885930209,278.3842638035987,233
18150000,-89.79210931093641,230.64840489779635,233
18175000,-93.51992817671594,386.2434800326578,233
18200000,-85.61345002178402,379.1970991475788,233
18225000,-70.82672427976344,265.2722127566731,233
18250000,-71.37310964102409,275.60975902548887,233
18275000,-58.34521650463981,329.7649168638993,233
18300000,-85.98330068266064,290.36732464060714,233
18325000,-86.27861909516565,451.7468984525096,233
18350000,-71.3560635450259,276.01286090295827,233
18375000,-70.34351108855867,258.48577722689845,233
18400000,-63.60132566121806,231.02865183467318,233
18425000,-63.89915760410349,289.5912239189175,233
18450000,-72.17098680215125,241.0951402472988,233
18475000,-84.65347566616684,196.9306544150782,233
18500000,-71.12031934909362,236.20947257123353,233
18525000,-70.5508853601558,321.0166204466707,233
18550000,-95.94338987537299,244.31533631261922,233
18575000,-95.50039313580501,217.66285822761995,233
18600000,-52.329316723863485,348.7614485687954,233
18625000,-79.06229938276691,312.58610974771597,233
18650000,-73.2357479008742,322.7091295827464,233
18675000,-75.60508620331693,239.4952033971934,233
18700000,-70.87115912364091,243.83491696999047,233
18725000,-82.59561831418878,429.460203578483,232
18750000,-71.98269359762463,205.62081424276334,232
18775000,-79.9768943113983,322.4379323238382,232
18800000,-86.61849619624724,272.4958620691036,232
18825000,-86.18384749657324,431.11755166677716,232
18850000,-71.37391452671312,244.2745826777789,232
18875000,-79.78240142951583,294.533662944931,232
18900000,-74.2382738313031,273.07160583624864,232
18925000,-66.40429555507839,178.6243493461712,232
18950000,-74.03495396078219,326.6145537570495,232
18975000,-83.96319051315803,377.2073583010582,232
19000000,-76.51768241111328,286.27197596650365,232
19025000,-81.64481435039599,370.88162701384016,232
19050000,-60.31593729295605,275.1087301953515,232
19075000,-72.3405739324306,273.7059476889237,232
19100000,-80.83518081033121,307.92117989813664,232
19125000,-77.02784501016171,442.4118986879766,232
19150000,-67.36122621774453,273.41947601044956,232
19175000,-85.57164957509264,465.41331607033567,231
19200000,-87.69894502134645,331.16542090279256,231
19225000,-69.8026756191755,313.03135523890296,231
19250000,-86.39412984098439,378.66289383194413,231
19275000,-80.21376896353527,314.50136752551373,231
19300000,-91.77212682726216,461.02714801162045,231
19325000,-77.75230621775337,313.68134963491116,231
19350000,-77.45441378410365,398.85419468584695,231
19375000,-74.42541510373601,320.4976633816678,231
19400000,-103.02928352011953,262.5518312614772,231
19425000,-87.54057581602481,315.53745439045764,231
19450000,-62.63785740885314,326.7020931975874,230
19475000,-80.27100840803858,326.10981988609393,230
19500000,-89.21162603963751,259.29359105540027,230
19525000,-92.12396817630606,335.6074616742245,230
19550000,-80.52245189068661,291.0353435139433,230
19575000,-86.68910283411675,311.4258264271076,230
19600000,-99.72031137025787,278.170444606569,230
19625000,-91.73489685723946,322.7224216588259,230
19650000,-86.5951316166306,344.319794024361,230
19675000,-63.47408441763152,268.312402864406,230
19700000,-57.05943653943035,331.4863583790219,230
19725000,-93.64423767578417,250.32506443658374,230
19750000,-77.74645992768927,337.49481521341215,229
19775000,-82.97449685989868,322.4460949180168,229
19800000,-85.82094911643318,289.97004159540796,229
19825000,-61.13296246301704,390.5935314106953,229
19850000,-68.51677160205773,278.5758415684435,229
19875000,-78.6851409765427,255.73642078491716,229
19900000,-74.74853785697402,327.0312318844393,229
19925000,-80.11916355531314,369.8783763896528,229
19950000,-83.34879343176658,261.6518807733252,229
19975000,-81.99092816953228,362.7403259420581,229
20000000,-64.14759437794035,348.52101836711563,229
20025000,-51.06892496987445,252.79467293872432,229
20050000,-87.47396314594863,344.363615364849,228
20075000,-86.19666948905903,314.47999253488234,228
20100000,-61.349077430125654,415.0308038839951,228
20125000,-75.76560460900045,319.1243721935793,228
20150000,-64.6884306162045,219.2235239869876,228
20175000,-68.9028250961145,297.2147840538777,228
20200000,-88.67145692757295,349.160171015642,228
20225000,-96.34917996176252,288.0318346034501,228
20250000,-89.10945615125485,321.5173635392431,228
20275000,-83.36961641994974,265.25979104573463,228
20300000,-79.50656632611519,301.01426251539414,228
20325000,-84.74265806271939,286.30150184687426,228
20350000,-84.70424826544986,377.8486331989695,227
20375000,-95.36483076932366,326.34039971968076,227
20400000,-97.59100205957301,258.0984460554861,227
20425000,-73.70597044409492,207.48864075846694,227
20450000,-46.29760636715162,261.2164004976402,227
20475000,-54.83387410002935,401.7267203793993,227
20500000,-56.77458584731498,310.2019991686076,227
20525000,-74.97268900854189,294.1660773294482,227
20550000,-89.45757725712606,284.1607530160694,227
20575000,-21.45180733339241,237.0216768628397,227
20600000,-81.21079484735527,180.13028621384888,227
20625000,-99.49797378570776,292.51899559463124,227
20650000,-89.7057333375914,325.8464377473457,226
20675000,-92.26142693136907,281.46601979992636,226
20700000,-67.0547907452205,303.61906967510805,226
20725000,-87.20844210394671,196.58858283264493,226
20750000,-77.922783257543,184.37458432937706,226
20775000,-89.95237799007722,209.83494152850045,226
20800000,-85.1378242848415,341.5579215532167,226
20825000,-105.00154739348018,313.6788636535558,226
20850000,-72.58843571472453,370.93822083447725,226
20875000,-92.60462771104419,214.56194677921363,226
20900000,-86.86088557455638,316.1431627874199,226
20925000,-80.08853639162722,280.6743826928215,226
20950000,-71.22162385394145,228.03804622853,226
20975000,-73.72015908403014,295.96161681694974,226
21000000,-93.2540860782521,278.0922772596836,226
21025000,-65.70635813938019,330.56647097622414,226
21050000,-94.18497056750809,229.88978353723863,226
21075000,-78.71153855232129,218.97019680958627,225
21100000,-79.54028907241876,229.1397961655549,225
21125000,-88.50355642952411,251.79583723062876,225
21150000,-93.22616599516695,177.6036900046878,225
21175000,-87.56517462681627,329.9607228075832,225
21200000,-90.07342496736248,308.1311962338359,225
21225000,-69.68012860831888,335.0682169368256,225
21250000,-87.21216375463173,247.55479587879657,225
21275000,-71.34039379130903,272.75089768810807,225
21300000,-82.85806929659408,262.86866192059665,225
21325000,-80.05599474970437,219.283726279392,225
21350000,-73.51075916548393,262.80350842026473,225
21375000,-71.6593035192126,273.4768657056683,225
21400000,-48.87566339194028,296.3982711128191,225
21425000,-75.6884769907756,432.81106939137544,225
21450000,-82.72321035042626,206.23818949124606,225
21475000,-65.75946491548353,286.98579719126815,225
21500000,-79.70601264189388,431.1353756283611,225
21525000,-73.36514855114177,306.4934056722811,225
21550000,-85.93241703545331,234.55761609347144,225
21575000,-77.23496299094032,232.6475422276923,225
21600000,-64.70900141896698,299.4850214337455,225
21625000,-73.04344666942048,318.9463331132687,225
21650000,-85.43093532278877,317.18157689702696,225
21675000,-76.80446871068185,252.69600898856487,224
21700000,-76.96094885125574,449.9844566714593,224
21725000,-74.46687196919653,296.3728377999821,224
21750000,-80.72257653327486,415.19010373540533,224
21775000,-64.94119865752117,282.5456336288947,224
21800000,-88.11213865438603,235.6373790576601,224
21825000,-91.19843421589427,276.86759584522304,224
21850000,-94.97041994714174,276.13336242929205,224
21875000,-84.26761356293815,254.66876864336984,224
21900000,-78.05802160050521,334.06496450184517,224
21925000,-82.10498427179029,303.9484608276709,224
21950000,-88.89293190739997,434.14670549809665,224
21975000,-59.03488545208768,313.31379138793875,224
22000000,-91.64397058014399,336.1649710068578,224
22025000,-97.7092147216598,314.1044256392852,223
22050000,-79.0060418019441,312.30939387953555,223
22075000,-87.77455566265485,340.172107457394,223
22100000,-68.57059746287088,275.554745647862,223
22125000,-94.87339976119996,277.8068347911045,223
22150000,-78.63915679248541,285.6588985169615,223
22175000,-86.14551648143168,393.3887398485551,223
22200000,-64.23187135696499,353.6521895450066,223
22225000,-95.39745588352477,302.7119709285786,223
22250000,-70.17364350910825,220.67159538800706,223
22275000,-97.65860843755128,272.40658502512446,223
22300000,-53.04503528621731,257.50709379483465,223
22325000,-46.64247145627175,335.88613740995163,223
22350000,-70.80321588986942,255.26310145001858,223
22375000,-78.88102159170532,245.40685897800418,223
22400000,-87.24685025415286,323.4076604360712,223
22425000,-95.92157296615416,203.13558621194773,223
22450000,-71.64296503487236,308.58484266996606,223
22475000,-71.8553411663462,237.26434559043503,223
22500000,-64.92355196403005,383.69820947745666,222
22525000,-82.2377690054934,271.1619684897567,222
22550000,-78.10377263486151,277.26873220913916,222
22575000,-75.14338941748086,274.7199440535297,222
22600000,-89.8815843383005,263.0020277177624,222
22625000,-59.43534252598934,307.5478698017391,222
22650000,-86.11080759967757,318.8681262549927,222
22675000,-70.49051079287017,265.3716000997326,222
22700000,-88.20597511998986,311.9577494672334,222
22725000,-92.16503756688931,386.4896066504412,222
22750000,-78.9926682377521,319.54735335429666,222
22775000,-85.6516604383622,315.258680538677,222
22800000,-80.9835286385927,335.632031717154,222
22825000,-71.9190487968462,296.56863490952276,222
22850000,-94.62202093501402,199.47805374058362,221
22875000,-77.12175792192082,278.428513161036,221
22900000,-84.42761678261101,368.91344726435733,221
22925000,-89.47456664603521,314.9436221380923,221
22950000,-55.76950917025637,220.82186919161077,221
22975000,-72.39330545007306,234.3387212586851,221
23000000,-71.92714782186621,329.34957491474404,221
23025000,-67.52289037644869,311.98089157796255,221
23050000,-70.50493295443155,300.72810681325876,221
23075000,-64.8522005971119,280.90810456994245,221
23100000,-71.27747143152564,283.13022466266926,221
23125000,-64.22015176691326,278.2983748296951,221
23150000,-88.25079856791832,355.59502347924615,221
23175000,-66.97415097156625,369.9075336336719,220
23200000,-73.33718295899385,283.27703920967986,220
23225000,-82.32446484689598,373.503985069991,220
23250000,-85.40247060814997,290.7641156485745,220
23275000,-83.46779945491942,328.42530687188497,220
23300000,-87.79659977678186,307.5250965832543,220
23325000,-48.2535760635596,242.94502301123802,220
23350000,-75.07631829314644,414.3089221678938,220
23375000,-89.86342248909375,299.34225403292663,220
23400000,-81.7928835658865,265.1925603658055,220
23425000,-84.5735437407028,347.83233557242426,220
23450000,-89.85148068249357,332.1755219670376,220
23475000,-68.01513941135852,309.86624500158155,220
23500000,-85.57980670753852,275.24544331607547,220
23525000,-95.92996129943708,301.21939553360426,220
23550000,-61.17255238589675,378.61898055600307,219
23575000,-86.54798623229745,354.32981380585977,219
23600000,-95.90479755405268,171.24531197738503,219
23625000,-92.9541675937025,265.57911835442707,219
23650000,-101.56003340422475,259.9103102500172,219
23675000,-60.11794057612239,277.2603222129466,219
23700000,-77.82139054418158,265.09869440508214,219
23725000,-77.69478864492937,320.27308800579294,219
23750000,-75.9215144943181,374.28346829347794,219
23775000,-81.33551555639008,411.1788908644132,219
23800000,-59.106110306780195,240.97365156554983,219
23825000,-83.07065346228596,340.61832493315484,219
23850000,-63.052049159924735,379.0051624654818,219
23875000,-71.13115941234554,321.9617073762503,219
23900000,-61.966092865410644,228.83265735786833,219
23925000,-82.61913029662443,310.92838876395854,219
23950000,-70.56470440412423,292.3234557760193,219
23975000,-57.61925994678264,273.61913444953404,219
24000000,-82.50296389573404,250.10438800173495,219
24025000,-87.66188071644933,323.3279546900771,219
24050000,-57.7190631584766,320.67634314177315,219
24075000,-95.50890024205981,292.91101813512216,219
24100000,-74.19494071185552,404.2702536200437,219
24125000,-93.86221880817997,233.8407263704655,219
24150000,-72.28345432428931,226.46672195509743,219
24175000,-101.16866223877899,223.40929787334593,219
24200000,-92.66028244685711,354.77806064050816,219
24225000,-79.33094434675485,236.45441993941662,219
24250000,-70.83557175898507,357.49623948652504,219
24275000,-88.49969944682607,237.38919460411736,219
24300000,-76.82252180019528,243.83267732915053,219
24325000,-88.1419204999101,334.5204408879239,219
24350000,-82.64780081365699,304.5716386292229,219
24375000,-81.6755570665085,320.889549844858,219
24400000,-67.13825098151332,291.57551333574196,219
24425000,-81.09728210822902,404.17961734610685,219
24450000,-84.85761250421426,369.96923510212355,219
24475000,-87.72204881329282,312.3513695467888,219
24500000,-76.02711000006289,248.06374350913526,219
24525000,-82.65116090807146,332.5927176514469,219
24550000,-58.172977231714576,273.663261030541,219
24575000,-75.35295577237554,290.4900753297215,219
24600000,-41.93638439916037,298.2745851694708,219
24625000,-68.45857520862978,452.7048383343578,219
24650000,-78.16227447645203,272.7317844770122,219
24675000,-99.02349689898236,375.3019163753367,219
24700000,-54.84631823548228,315.77025289525494,219
24725000,-104.16089800470132,310.7086335756606,219
24750000,-67.8270208803294,339.98334917033304,219
24775000,-79.03598553451755,293.1059104318784,219
24800000,-76.27757965900474,338.1187672877674,219
24825000,-84.58262934235049,192.07593717416842,219
24850000,-95.046515285402,317.0782472059322,219
24875000,-99.78620358746981,294.39205607271805,219
24900000,-70.85641270156876,359.8641740149989,219
24925000,-90.2314572778166,295.52876329536195,219
24950000,-64.08471995618054,218.25935162564045,219
24975000,-96.26828553810802,298.5007076148152,219
25000000,-82.36660375672832,297.2423622422312,219
25025000,-87.64741465340225,250.15673107842272,219
25050000,-74.8927004397712,195.61915655848313,219
25075000,-60.14375038656368,293.08174887969125,219
25100000,-59.13250484579211,287.71797980401794,219
25125000,-80.30577746573456,366.1311224439385,219
25150000,-81.12650978376331,374.38135189103764,219
25175000,-82.67968632454262,255.7901950805716,219
25200000,-92.72239751566005,298.3978196336959,219
25225000,-87.89766597118665,255.69034103990657,219
25250000,-81.59835717553936,357.45920981694064,219
25275000,-69.79611702326125,335.82567798827085,219
25300000,-86.57841502931726,296.7228446437536,219
25325000,-88.30529431609688,255.50268087279466,219
25350000,-83.22493215339424,202.03924848257705,219
25375000,-63.26844969384011,276.4218221692471,219
25400000,-77.32701666951782,311.95379536641593,219
25425000,-93.70088921871037,369.00637635897965,219
25450000,-77.70800289081475,353.1402019573268,219
25475000,-65.25451056268034,213.11413804388928,219
25500000,-75.8623143975911,281.4698950663145,219
25525000,-85.78243778022244,224.52926291054808,219
25550000,-90.8387406683967,240.40134305074486,219
25575000,-87.12990904555186,232.2767805059108,219
25600000,-69.76699131508596,275.86239594178295,219
25625000,-63.45266141591922,293.010028128938,219
25650000,-74.97622803824581,328.6014981993513,219
25675000,-66.52915437919523,372.96958855479636,219
25700000,-74.34027057573643,279.43693137311885,219
25725000,-79.37223598590286,340.66724539836514,219
25750000,-70.67190329573765,267.5284110352089,219
25775000,-102.42546197416497,250.48035202592544,219
25800000,-66.14613308420566,367.37444851548344,219
25825000,-90.46489754349405,230.88615854176425,219
25850000,-84.28810413438003,240.62627159124028,219
25875000,-57.187997425863585,272.3967351789848,219
25900000,-86.36389977748232,281.53945568593673,219
25925000,-96.44177833753116,280.89133333981647,219
25950000,-83.9711212650578,359.7753217442552,219
25975000,-86.67437402610615,413.5939428153933,219
26000000,-87.4965258774678,190.55671643812133,219
26025000,-74.74468526943579,265.06610456377075,219
26050000,-83.0871727280446,252.54870206484708,219
26075000,-95.98120841304276,194.7339701251666,219
26100000,-57.55644871690989,296.2612442906545,219
26125000,-70.29240557766133,335.9941270324479,219
26150000,-57.82051996044605,266.4901714174132,219
26175000,-85.91295658389409,340.2302356175489,219
26200000,-81.61785836897751,371.5530123466343,219
26225000,-71.93155757451167,273.89316093939993,219
26250000,-78.89102682705627,250.118186439933,219
26275000,-96.41771482804067,338.1699180044946,220
26300000,-81.88659467526534,240.42555282113926,220
26325000,-102.8144560774079,309.2574792931349,220
26350000,-89.74929648358543,303.6322872921616,220
26375000,-89.2778863930728,218.0047495306059,220
26400000,-37.11314039926209,319.5996723619655,220
26425000,-77.95678188308727,396.7076486178446,220
26450000,-86.93556474555353,303.34693494555637,220
26475000,-62.14025415111718,363.54860983386095,220
26500000,-62.153194947469515,217.0496963396734,220
26525000,-61.60094655074435,280.78379244184254,220
26550000,-75.3790878015518,335.0168617763557,220
26575000,-93.17515348109717,375.6642642348007,220
26600000,-78.58263697451645,264.55145903399955,220
26625000,-73.80709567337342,397.4965518120534,220
26650000,-75.56592440987211,270.75191878942513,220
26675000,-79.54797049000237,193.86314735931498,220
26700000,-70.2246727039147,342.9377933873871,220
26725000,-98.64919599564851,347.3209982010221,220
26750000,-71.3706685916447,319.374265369017,220
26775000,-90.89427174605517,271.29256123475744,220
26800000,-97.06485769555496,328.59062918852555,220
26825000,-45.67483473709794,293.69590681068627,220
26850000,-70.12931619696867,366.705814434932,220
26875000,-85.30137998611806,257.80057525595515,220
26900000,-94.69519874397005,221.50953454176337,220
26925000,-75.62075206652344,313.92382424274837,220
26950000,-106.40571065211185,247.56857551789736,220
26975000,-66.951575002166,327.98577286494793,220
27000000,-71.96482388555555,308.0308600266644,220
27025000,-98.27301899676532,305.0308860631713,220
27050000,-83.1728816679709,331.3419508660355,220
27075000,-77.99863107944084,321.4641450726511,220
27100000,-90.6378544549844,311.3415716448928,220
27125000,-82.33932073953174,281.5404859357548,220
27150000,-72.57252032988076,322.5048504769508,220
27175000,-95.70154908413815,390.5908090726796,220
27200000,-56.65066237810207,327.6751804322258,220
27225000,-81.02675120624643,261.49111316393913,220
27250000,-67.02288213312272,342.7665820239826,220
27275000,-88.42772916944176,300.78317949661243,220
27300000,-67.65305919290267,508.2299166178219,220
27325000,-77.55543259890686,340.16824576025675,220
27350000,-84.25487858699569,304.4304720939543,220
27375000,-77.8005781714678,268.9587429445604,220
27400000,-70.12564437303068,217.47784069179895,220
27425000,-77.72545255127304,434.7139892033373,220
27450000,-63.860492903979306,293.6676858694701,220
27475000,-86.03149827241546,239.4157812010568,220
27500000,-63.410915943872745,375.2078398981504,220
27525000,-77.24346364756681,261.55992122183414,220
27550000,-60.29611130889314,446.3147495878909,220
27575000,-47.28353623530775,360.34817641553997,220
27600000,-76.80758532186707,374.12477377302656,220
27625000,-72.7197979808278,244.20675421782374,220
27650000,-67.77694948561583,277.8008604557079,220
27675000,-92.30884779601949,204.30833992475516,220
27700000,-82.18795754370953,290.33267530685015,220
27725000,-51.29371844904382,390.73581104741515,220
27750000,-54.99141390655372,262.8551507446966,220
27775000,-84.225030949124,293.58444302247875,220
27800000,-87.33135704068766,262.8460282283155,220
27825000,-85.07587507503288,221.25583784470882,220
27850000,-90.75850838410545,268.998901216417,220
27875000,-56.90244915730505,419.49808120669275,220
27900000,-87.38950020231582,458.39419366045684,220
27925000,-91.85372437560521,320.4387597735269,220
27950000,-67.40643432772323,239.0406466901101,220
27975000,-81.26454554425804,255.13230662769354,220
28000000,-92.67502759508952,362.5477844636261,220
28025000,-98.5913566524507,321.3956563883745,220
28050000,-61.30480703540765,288.0187268640567,220
28075000,-68.89848768681543,300.62816097102353,220
28100000,-64.19687576233336,295.58822558514146,220
28125000,-65.52139788236934,458.8287985989032,220
28150000,-90.27001616005928,256.95934984609244,221
28175000,-78.58753840827326,327.4053368415839,221
28200000,-66.65549351163654,304.24306206409597,221
28225000,-75.57345733990178,232.05023328119938,221
28250000,-65.92574264751835,256.6799369181343,221
28275000,-74.26042344452325,372.5441381263784,221
28300000,-97.11125252695798,327.3763204217882,221
28325000,-56.57424311068259,332.8005341606305,221
28350000,-93.33594623775201,189.13630275406092,221
28375000,-90.43906968238623,365.13418995051734,221
28400000,-95.70297793808527,270.84508093709496,221
28425000,-72.0895245457723,295.68068803860604,221
28450000,-82.80576463725157,378.26103274524843,221
28475000,-78.40705970000138,278.69121636321825,221
28500000,-82.18236549693907,296.72159298216917,221
28525000,-74.34897362482305,322.68785545557455,221
28550000,-57.10705223457937,360.36939629935523,221
28575000,-65.5508253206317,294.11677867159074,221
28600000,-78.02774588831011,277.6114856677119,221
28625000,-68.7803303666733,358.8937932216124,221
28650000,-62.96701104319523,376.15926723125114,221
28675000,-70.33679196421215,316.4582684984361,221
28700000,-80.80075678698063,236.44473724794932,221
28725000,-81.64136485506437,232.00447862033965,221
28750000,-83.79457770694225,395.8009829012674,221
28775000,-71.38888794372299,285.48323496792693,221
28800000,-31.034020031991034,337.9608423119681,221
28825000,-68.92624386216961,261.08567695730983,221
28850000,-63.586512257915366,469.3955315848142,221
28875000,-75.76028211818209,265.41451038434974,221
28900000,-92.1749846852724,360.6689598667314,221
28925000,-74.96008494336999,219.34205990290772,221
28950000,-78.04739646132131,406.00595760214776,221
28975000,-84.2592363619406,261.28263267922637,221
29000000,-95.10713605625114,315.96407722671086,221
29025000,-91.81347777246108,257.9933417443622,221
29050000,-89.1370836709697,264.5721720962112,221
29075000,-90.27254014353946,261.4952002992451,221
29100000,-99.99615419846818,399.869575929277,221
29125000,-64.48425436463431,287.9715043364784,221
29150000,-84.45499628047544,296.9787039017659,221
29175000,-93.18955244232293,312.6284371360239,221
29200000,-69.37266082749875,306.9284164597536,221
29225000,-82.03088664434107,272.42824199434136,221
29250000,-90.49463888364568,329.93767392800635,221
29275000,-68.32767931112059,304.46380489404794,222
29300000,-87.05842562945386,348.64060212765554,222
29325000,-68.02360798776938,360.27230000251967,222
29350000,-63.15260491653538,193.34247726026277,222
29375000,-81.25349160133446,275.8478519835168,222
29400000,-67.72480067068203,290.50479622473176,222
29425000,-56.87002704521068,259.9638678822188,222
29450000,-91.24704960204056,287.01267529927645,222
29475000,-87.00411415160733,307.18600736021176,222
29500000,-90.6422904480978,221.88124470343513,222
29525000,-66.99447144918167,288.49222896495627,222
29550000,-76.26001428395475,277.01808382789824,222
29575000,-88.02074435469069,328.2014324522192,222
29600000,-85.67302061928612,283.13135469900334,222
29625000,-83.62563052925185,347.2010848146958,222
29650000,-81.55915312345563,294.2395138022483,222
29675000,-82.6693347858976,303.8637767744626,222
29700000,-78.39469616471938,293.74748106911227,222
29725000,-89.44859596540624,322.3442675147105,222
29750000,-61.67615651852095,311.94002389049194,222
29775000,-82.54723449884577,363.8954460086854,222
29800000,-84.39935694624333,234.01260104914178,222
29825000,-83.62915062809031,280.1532013094437,222
29850000,-82.60138320024433,376.5185680152711,222
29875000,-81.33285398450353,257.3260541233262,222
29900000,-90.34307292439735,201.67650682816813,222
29925000,-74.70896361596063,415.46615380288296,222
29950000,-75.91460619647734,328.04683206484196,222
29975000,-87.81085493939858,307.22584410279467,222
30000000,-65.53249705611537,310.1410205554267,222
30025000,-90.31667600536827,291.2788043826729,222
30050000,-69.76041443968964,270.98607409805516,222
30075000,-73.92856596722535,277.41651870963483,223
30100000,-89.69207627320068,297.86680250247576,223
30125000,-68.02773105062519,424.94469047894387,223
30150000,-89.45286934146638,290.13511033233715,223
30175000,-87.71257285307415,203.12470268270857,223
30200000,-67.85945627178904,244.9736107974452,223
30225000,-52.90624688535833,251.35623472614498,223
30250000,-96.83827667971445,327.1881618096661,223
30275000,-76.89076475877019,314.17585558228717,223
30300000,-83.04791203508006,274.4335868689365,223
30325000,-92.75956784506445,250.07857142779426,223
30350000,-78.24120610678577,276.88875420024146,223
30375000,-94.58834037754394,345.2916619782663,223
30400000,-106.88566234679108,189.26101252238888,223
