system,mode,method,n_frames,seed,k_true,k_visited,k_bic,ari_bic,k_aic,ari_aic,k_icl,ari_icl,k_silhouette,ari_silhouette,k_elbow_gap,ari_elbow_gap,ari_oracle_k
alanine,short,tica,4000,5,3,3,4,0.760801699227505,4,0.760801699227505,3,0.8994336357774424,2,0.9533481924222295,2,0.9533481924222295,0.8994336357774424
alanine,short,tica,4000,6,3,3,4,0.7165688307170809,5,0.5106664506393388,3,0.894731298219444,2,0.9562212336050703,2,0.9562212336050703,0.894731298219444
alanine,short,tica,4000,7,3,3,3,0.9002019487229023,5,0.4920682877156669,3,0.9002019487229023,2,0.9533825838009059,2,0.9533825838009059,0.9002019487229023
alanine,short,vae,4000,0,3,3,3,0.5489805645062708,15,0.11216555070366431,1,0.0,3,0.5489805645062708,3,0.5489805645062708,0.5489805645062708
alanine,short,vae,4000,1,3,3,4,0.48973741147677813,15,0.12721671416966565,1,0.0,3,0.5188124536495516,3,0.5188124536495516,0.5188124536495516
alanine,short,vae,4000,2,3,3,3,0.5187773574104998,14,0.13377674836002051,1,0.0,3,0.5187773574104998,3,0.5187773574104998,0.5187773574104998
alanine,short,vae,4000,3,3,3,3,0.5183432878659487,15,0.11282270622067547,1,0.0,3,0.5183432878659487,3,0.5183432878659487,0.5183432878659487
alanine,short,vae,4000,4,3,3,5,0.3148488943795132,15,0.12142656181143717,1,0.0,3,0.5687886337002503,3,0.5687886337002503,0.5687886337002503
alanine,short,vae,4000,5,3,3,7,0.24122748194554144,15,0.10854866503572554,1,0.0,3,0.5217316200518562,3,0.5217316200518562,0.5217316200518562
alanine,short,vae,4000,6,3,3,3,0.5566501932323697,12,0.14101817968702093,1,0.0,3,0.5566501932323697,3,0.5566501932323697,0.5566501932323697
alanine,short,vae,4000,7,3,3,7,0.22927090940067402,14,0.11222665436900198,1,0.0,3,0.4750618320981507,3,0.4750618320981507,0.4750618320981507
alanine,subsample,pca,100,0,3,2,3,0.3901500938086304,15,0.0816113795537217,3,0.3901500938086304,3,0.3901500938086304,3,0.3901500938086304,0.3901500938086304
alanine,subsample,pca,100,1,3,2,3,0.6446399864624757,11,0.18681606050852914,3,0.6446399864624757,3,0.6446399864624757,2,0.9202940985099877,0.6446399864624757
alanine,subsample,pca,100,2,3,2,4,0.4924896762192942,13,0.14330526826995982,4,0.4924896762192942,4,0.4924896762192942,3,0.4797976384216629,0.4797976384216629
alanine,subsample,pca,100,3,3,2,3,0.5872133425990271,14,0.14758657093786937,2,1.0,3,0.5872133425990271,3,0.5872133425990271,0.5872133425990271
alanine,subsample,pca,100,4,3,2,3,0.5464247598719317,10,0.27285634602707776,3,0.5464247598719317,3,0.5464247598719317,3,0.5464247598719317,0.5464247598719317
alanine,subsample,pca,100,5,3,2,5,0.27386721737997544,5,0.27386721737997544,2,0.9158823664053836,3,0.45897254520535835,3,0.45897254520535835,0.45897254520535835
alanine,subsample,pca,100,6,3,2,4,0.4823879416743434,15,0.13226108149930138,3,0.5218109261043071,3,0.5218109261043071,3,0.5218109261043071,0.5218109261043071
alanine,subsample,pca,100,7,3,2,3,0.5890292438138086,13,0.14358810201417474,3,0.5890292438138086,3,0.5890292438138086,3,0.5890292438138086,0.5890292438138086
alanine,subsample,tica,100,0,3,2,1,0.0,15,0.015593220338983051,1,0.0,2,0.016848328099020874,2,0.016848328099020874,0.03590230021342186
alanine,subsample,tica,100,1,3,2,1,0.0,14,0.0027738414689299604,1,0.0,15,0.0016926405192099676,2,0.006098846734035134,-0.018739433392848677
alanine,subsample,tica,100,2,3,2,1,0.0,15,0.009124114649492638,1,0.0,3,-0.0013335486458751153,3,-0.0013335486458751153,-0.0013335486458751153
alanine,subsample,tica,100,3,3,2,1,0.0,12,0.00869525123243563,1,0.0,5,-0.007967268751298159,3,-0.016847793455418793,-0.016847793455418793
alanine,subsample,tica,100,4,3,2,1,0.0,14,0.05243494591798817,1,0.0,4,0.10052923901606563,3,0.02650335472273896,0.02650335472273896
alanine,subsample,tica,100,5,3,2,1,0.0,14,0.005862775781887109,1,0.0,2,0.014617727068466282,3,0.053167148362235066,0.053167148362235066
alanine,subsample,tica,100,6,3,2,1,0.0,15,0.012332966228443052,1,0.0,3,0.08615441926621428,3,0.08615441926621428,0.08615441926621428
alanine,subsample,tica,100,7,3,2,1,0.0,13,-0.0019821903203039357,1,0.0,2,-0.010055665289998204,2,-0.010055665289998204,0.028791682170014515
alanine,subsample,vae,100,0,3,2,1,0.0,1,0.0,1,0.0,3,0.3470577923216268,2,0.4572687224669604,0.3470577923216268
alanine,subsample,vae,100,1,3,2,1,0.0,1,0.0,1,0.0,3,0.4611871907541028,2,0.04897739504843918,0.4611871907541028
alanine,subsample,vae,100,2,3,2,1,0.0,1,0.0,1,0.0,3,0.27864005528737484,3,0.27864005528737484,0.27864005528737484
alanine,subsample,vae,100,3,3,2,1,0.0,15,0.11945631424516356,1,0.0,3,0.3489360175689626,2,0.015198805808115076,0.3489360175689626
alanine,subsample,vae,100,4,3,2,1,0.0,1,0.0,1,0.0,3,0.48108856088560886,2,0.7360140143712186,0.48108856088560886
alanine,subsample,vae,100,5,3,2,1,0.0,14,0.08805551966927201,1,0.0,4,0.19513666775936445,3,0.29146279997743746,0.29146279997743746
alanine,subsample,vae,100,6,3,2,1,0.0,1,0.0,1,0.0,3,0.38325689121855333,3,0.38325689121855333,0.38325689121855333
alanine,subsample,vae,100,7,3,2,1,0.0,13,0.04275158162804921,1,0.0,3,0.4205181249706145,3,0.4205181249706145,0.4205181249706145
alanine,subsample,pca,250,0,3,2,4,0.5311925196633895,7,0.3485500346390418,4,0.5311925196633895,3,0.5639713884427873,3,0.5639713884427873,0.5639713884427873
alanine,subsample,pca,250,1,3,2,4,0.55270731410694,4,0.55270731410694,4,0.55270731410694,4,0.55270731410694,3,0.6009982697366079,0.6009982697366079
alanine,subsample,pca,250,2,3,2,4,0.5226903812911425,9,0.2217345711289599,3,0.5990875418614439,3,0.5990875418614439,3,0.5990875418614439,0.5990875418614439
alanine,subsample,pca,250,3,3,2,4,0.5240775507311712,5,0.4995575437847364,3,0.5689045910866549,3,0.5689045910866549,3,0.5689045910866549,0.5689045910866549
