potential,method,n_frames,dim,seed,k_true,k_bic,ari_bic,k_aic,ari_aic,k_icl,ari_icl,k_silhouette,ari_silhouette,k_elbow_gap,ari_elbow_gap,ari_oracle_k,degenerate_embedding,runtime_s
prinz1d,tica,8000,2,2,4,7,0.5826531308048566,10,0.5013922303618582,4,0.7133080976083478,3,0.6080579777197942,3,0.6080579777197942,0.7133080976083478,False,13.33036494255066
prinz1d,tica,8000,2,3,4,8,0.4939039162309654,10,0.46131639938275704,3,0.5709121718966977,3,0.5709121718966977,3,0.5709121718966977,0.6260447683505689,False,14.038515090942383
prinz1d,tica,8000,2,4,4,8,0.5041203793713118,14,0.3346961847117068,4,0.6534291415902642,3,0.5849924700004355,3,0.5849924700004355,0.6534291415902642,False,12.785699129104614
prinz1d,tica,8000,2,5,4,9,0.5777482699135097,12,0.42517162598637026,4,0.8024295473431806,3,0.6336328934387174,3,0.6336328934387174,0.8024295473431806,False,12.61069941520691
prinz1d,tica,8000,2,6,4,8,0.5233858331948192,10,0.4103978761570656,4,0.6433585757398401,3,0.5142204615175485,3,0.5142204615175485,0.6433585757398401,False,13.557110071182251
prinz1d,tica,8000,2,7,4,8,0.5198152727254336,11,0.3802003447728134,4,0.6878817398706099,3,0.6016069028552675,3,0.6016069028552675,0.6878817398706099,False,13.451253175735474
prinz1d,tica,8000,2,8,4,9,0.49229337178644367,13,0.3347396044078231,4,0.6576581646260127,3,0.5754298022702166,3,0.5754298022702166,0.6576581646260127,False,13.732558965682983
prinz1d,tica,8000,2,9,4,8,0.5702600366353048,9,0.5105715420569954,4,0.7950225576658134,3,0.6752211093422523,3,0.6752211093422523,0.7950225576658134,False,13.96738076210022
prinz1d,tica,8000,3,0,4,8,0.4865618939883185,9,0.4815728437874382,5,0.6094680319080193,3,0.5522749897893915,3,0.5522749897893915,0.6354891436493305,False,17.74332284927368
prinz1d,tica,8000,3,1,4,7,0.5066191275824945,11,0.37796135057504304,4,0.6765272534181007,3,0.6148550023417696,3,0.6148550023417696,0.6765272534181007,False,16.79081702232361
prinz1d,tica,8000,3,2,4,7,0.5417602534012562,10,0.5051503108803927,4,0.7274290856230166,3,0.6084560984787619,3,0.6084560984787619,0.7274290856230166,False,16.60105323791504
prinz1d,tica,8000,3,3,4,7,0.5075751169613795,12,0.34539514871189947,3,0.5702057753284705,3,0.5702057753284705,3,0.5702057753284705,0.6472074223133549,False,18.485599994659424
prinz1d,tica,8000,3,4,4,9,0.5105656482401905,12,0.38774120893696906,4,0.8397097192699596,3,0.5830283726396065,4,0.8397097192699596,0.8397097192699596,False,14.866930723190308
prinz1d,tica,8000,3,5,4,9,0.5304969439298906,14,0.4112925751111241,4,0.8701609304333005,4,0.8701609304333005,4,0.8701609304333005,0.8701609304333005,False,15.378681182861328
prinz1d,tica,8000,3,6,4,8,0.4221243903038802,10,0.4019190873244089,4,0.6660674441785424,2,0.46047378033127395,4,0.6660674441785424,0.6660674441785424,False,15.289916276931763
prinz1d,tica,8000,3,7,4,8,0.5537389380838302,10,0.44134092026327537,4,0.7360419677949226,3,0.6033345975431147,4,0.7360419677949226,0.7360419677949226,False,16.462002754211426
prinz1d,tica,8000,3,8,4,9,0.46072232287121545,13,0.3651019453682041,4,0.8084315554344208,3,0.5724910242633672,4,0.8084315554344208,0.8084315554344208,False,14.456342697143555
prinz1d,tica,8000,3,9,4,7,0.5699401694840068,11,0.4450132650374676,4,0.7868413513443973,3,0.6731755503288203,3,0.6731755503288203,0.7868413513443973,False,15.410351514816284
prinz1d,tica,8000,5,0,4,7,0.5346698790847064,13,0.3419944695607365,5,0.6439789702136594,3,0.5542015705192641,3,0.5542015705192641,0.68387167651221,False,18.347227334976196
prinz1d,tica,8000,5,1,4,7,0.49093817782759025,10,0.3832608603061984,4,0.6783685051866599,3,0.6152873152205721,2,0.5011415437881487,0.6783685051866599,False,18.290144205093384
prinz1d,tica,8000,5,2,4,7,0.5798169067293093,11,0.39157502845173003,4,0.8142744329281427,3,0.6086702186723025,2,0.49077827770264604,0.8142744329281427,False,17.729357957839966
prinz1d,tica,8000,5,3,4,6,0.5903906574810694,11,0.38326410657444643,5,0.6465236837916265,3,0.5661075561168202,3,0.5661075561168202,0.6796849806149867,False,18.403056144714355
prinz1d,tica,8000,5,4,4,7,0.618491191175991,12,0.40980949166224456,4,0.8624216550317201,3,0.5844826380640686,2,0.48017232700345436,0.8624216550317201,False,17.288524389266968
prinz1d,tica,8000,5,5,4,8,0.5112656241619037,12,0.41018049623177916,4,0.8924160084427428,3,0.6322319403013914,3,0.6322319403013914,0.8924160084427428,False,17.709448099136353
prinz1d,tica,8000,5,6,4,6,0.562438228538462,9,0.39812994643576327,4,0.7161619198590685,2,0.46141789167399166,2,0.46141789167399166,0.7161619198590685,False,18.46276092529297
prinz1d,tica,8000,5,7,4,7,0.6444588184025213,10,0.5332983359214151,4,0.8402074942037101,4,0.8402074942037101,4,0.8402074942037101,0.8402074942037101,False,18.675774097442627
prinz1d,tica,8000,5,8,4,7,0.583865031295093,10,0.44284868732982713,4,0.8082375000050461,3,0.5733993871047356,2,0.47850164720004473,0.8082375000050461,False,16.863919973373413
prinz1d,tica,8000,5,9,4,7,0.5754838078448068,9,0.5000618461838156,4,0.7971579043842979,3,0.6759906235674217,3,0.6759906235674217,0.7971579043842979,False,17.84170413017273
prinz1d,tica,16000,2,0,4,11,0.528570223693832,14,0.44068408157094535,6,0.7141311751462934,3,0.5562077208579526,3,0.5562077208579526,0.763394995587429,False,36.990829944610596
prinz1d,tica,16000,2,1,4,12,0.5231966158898994,14,0.5020838005040537,6,0.7598297828903386,3,0.6223278967524036,3,0.6223278967524036,0.819525773429287,False,36.79956650733948
prinz1d,tica,16000,2,2,4,12,0.46978137546955306,15,0.37264535719087016,5,0.8122920627478569,3,0.6146352885970578,3,0.6146352885970578,0.8634188070794706,False,36.757431983947754
prinz1d,tica,16000,2,3,4,11,0.527413676582187,15,0.38357636499814296,6,0.7461647555195045,3,0.5692414720796322,3,0.5692414720796322,0.7923698701273163,False,36.470534801483154
prinz1d,tica,16000,2,4,4,11,0.5435423590844712,14,0.5173976667808551,5,0.7628600606209658,3,0.5887771098831508,3,0.5887771098831508,0.8012163029187174,False,36.32300138473511
prinz1d,tica,16000,2,5,4,11,0.5241950889954294,15,0.3731831882954068,6,0.7430116948508382,3,0.6374762947373617,3,0.6374762947373617,0.8095466960575132,False,36.50076389312744
prinz1d,tica,16000,2,6,4,12,0.41276810136828956,14,0.39778325168710843,5,0.6470521120164326,3,0.5223836561227904,3,0.5223836561227904,0.6730669039766489,False,36.924232959747314
prinz1d,tica,16000,2,7,4,13,0.5208381933699164,13,0.5208381933699164,6,0.741539820130161,3,0.6196105191925844,3,0.6196105191925844,0.8152414488277588,False,36.26929569244385
prinz1d,tica,16000,2,8,4,11,0.5225698390878786,15,0.3613777734868505,5,0.7133124788529043,3,0.580072271100262,3,0.580072271100262,0.7505076415540377,False,36.51812195777893
prinz1d,tica,16000,2,9,4,10,0.5590542383793636,13,0.4940735467502538,5,0.8295829437648446,3,0.6811896437987579,3,0.6811896437987579,0.8768529245779736,False,36.10514712333679
prinz1d,tica,16000,3,0,4,12,0.4217292568735271,15,0.35739275019854083,6,0.6941833054867955,4,0.8079780861623507,4,0.8079780861623507,0.8079780861623507,False,38.551841020584106
prinz1d,tica,16000,3,1,4,13,0.40534059376683795,15,0.36402900096974694,6,0.7390319185931077,4,0.8864684977640717,4,0.8864684977640717,0.8864684977640717,False,39.31408476829529
prinz1d,tica,16000,3,2,4,13,0.4280006965964412,15,0.36340047621022487,6,0.7363042048397949,4,0.8652990355004364,4,0.8652990355004364,0.8652990355004364,False,39.60610580444336
prinz1d,tica,16000,3,3,4,13,0.39983295592350965,15,0.36408675567633586,7,0.693386594940216,4,0.8761220741510358,4,0.8761220741510358,0.8761220741510358,False,37.86597967147827
prinz1d,tica,16000,3,4,4,13,0.41079679626266685,15,0.36946651688176535,6,0.6991300165519283,4,0.8895577757657145,4,0.8895577757657145,0.8895577757657145,False,38.90390992164612
prinz1d,tica,16000,3,5,4,14,0.39271780061054773,15,0.375985577237448,6,0.7621631342345663,4,0.9197808477076028,4,0.9197808477076028,0.9197808477076028,False,41.09755992889404
prinz1d,tica,16000,3,6,4,14,0.37760134145020735,15,0.36262611723890276,6,0.7012748789943111,4,0.772240771970383,4,0.772240771970383,0.772240771970383,False,39.18780708312988
prinz1d,tica,16000,3,7,4,13,0.42030171344173833,15,0.3750708957087134,5,0.8178495785885231,4,0.8782823378496295,4,0.8782823378496295,0.8782823378496295,False,44.2032675743103
prinz1d,tica,16000,3,8,4,12,0.43381683566235096,15,0.37266725856282945,5,0.8175422128807696,4,0.8675232984351685,4,0.8675232984351685,0.8675232984351685,False,42.10448336601257
prinz1d,tica,16000,3,9,4,12,0.44312028900259787,15,0.38966935970754735,6,0.7608241047155777,4,0.9407754479374182,4,0.9407754479374182,0.9407754479374182,False,41.590314626693726
prinz1d,tica,16000,5,0,4,11,0.4464716793395335,15,0.30952597710714586,6,0.71310512268228,4,0.8187392321620228,4,0.8187392321620228,0.8187392321620228,False,50.15980553627014
prinz1d,tica,16000,5,1,4,11,0.4754197798022638,14,0.370652338065721,6,0.7298841753286023,4,0.8833081572271698,4,0.8833081572271698,0.8833081572271698,False,49.4467236995697
prinz1d,tica,16000,5,2,4,12,0.45560783393248544,15,0.3951893990468649,6,0.7256236907681978,4,0.8630591116564493,4,0.8630591116564493,0.8630591116564493,False,53.92074179649353
prinz1d,tica,16000,5,3,4,10,0.5148759005601256,14,0.371261055963129,6,0.7421764933119741,4,0.8711422390396367,4,0.8711422390396367,0.8711422390396367,False,49.76128125190735
prinz1d,tica,16000,5,4,4,11,0.4643589344348215,15,0.3362824060097583,6,0.6883555578643612,4,0.9077234718914502,4,0.9077234718914502,0.9077234718914502,False,47.928776264190674
prinz1d,tica,16000,5,5,4,11,0.4729591838273205,14,0.3749161586215404,6,0.7263835179325853,4,0.9232947947185979,4,0.9232947947185979,0.9232947947185979,False,49.522366523742676
prinz1d,tica,16000,5,6,4,11,0.43595504048275197,14,0.3540961995201919,6,0.6829353544316829,4,0.7721554541418839,4,0.7721554541418839,0.7721554541418839,False,55.07217884063721
prinz1d,tica,16000,5,7,4,10,0.4943521231328151,14,0.36440633648865234,6,0.7249188728501644,4,0.8898974617543196,4,0.8898974617543196,0.8898974617543196,False,52.85974383354187
prinz1d,tica,16000,5,8,4,11,0.4581873347846894,11,0.4581873347846894,6,0.7287455835948577,4,0.8683595146263721,4,0.8683595146263721,0.8683595146263721,False,53.1880247592926
prinz1d,tica,16000,5,9,4,11,0.47298303111614726,14,0.3688581397882647,5,0.8070163515917059,4,0.9437930818171625,4,0.9437930818171625,0.9437930818171625,False,61.53460359573364
prinz1d,vae,500,2,0,4,4,0.7521929110372749,7,0.6195828758534813,1,0.0,6,0.6706382341544868,2,0.3468068132565723,0.7521929110372749,False,87.69771409034729
prinz1d,vae,500,2,1,4,5,0.7875977394033303,10,0.39134085782472505,4,0.8224852425004714,3,0.48780201315981087,2,0.3972225836812211,0.8224852425004714,False,12.382421016693115
prinz1d,vae,500,2,2,4,1,0.0,10,0.5456941364828184,1,0.0,5,0.8591012699446768,2,0.4444604845912433,0.8726232828634415,False,10.06604266166687
prinz1d,vae,500,2,3,4,4,0.860371466618505,7,0.6504279384848474,1,0.0,4,0.860371466618505,2,0.2578864017361333,0.860371466618505,False,10.259761333465576
prinz1d,vae,500,2,4,4,6,0.7243930073010758,10,0.5884982893391092,1,0.0,6,0.7243930073010758,2,0.3916550119889757,0.7580111595713143,False,12.307838678359985
prinz1d,vae,500,2,5,4,6,0.7412585935511395,8,0.6084882624462817,1,0.0,3,0.6354435633722526,2,0.46360304178318723,0.7253663652722742,False,11.355287790298462
prinz1d,vae,500,2,6,4,4,0.8695446852102104,4,0.8695446852102104,1,0.0,3,0.7801449818490775,2,0.25976587439789434,0.8695446852102104,False,11.23719573020935
prinz1d,vae,500,2,7,4,4,0.7906357407900496,10,0.4781382706272643,1,0.0,5,0.7149118598636551,2,0.29730513991152197,0.7906357407900496,False,11.13578200340271
prinz1d,vae,500,2,8,4,5,0.8732171712868194,15,0.3712589583915167,1,0.0,5,0.8732171712868194,2,0.024111271340208785,0.888662293967182,False,11.317252159118652
prinz1d,vae,500,2,9,4,5,0.8603440366909711,11,0.47006183218750375,1,0.0,4,0.877202404581274,2,0.24766992751369707,0.877202404581274,False,10.753931283950806
prinz1d,vae,500,3,0,4,7,0.6076517628505417,15,0.3714470864570963,5,0.7566675270938332,5,0.7566675270938332,2,0.385442027402248,0.5343251811112445,False,11.504923105239868
prinz1d,vae,500,3,1,4,4,0.7889915150151114,13,0.3835409205270894,4,0.7889915150151114,4,0.7889915150151114,2,0.3145084694631216,0.7889915150151114,False,11.58401107788086
prinz1d,vae,500,3,2,4,4,0.840141971530751,12,0.50510615847578,1,0.0,4,0.840141971530751,2,0.2582076517702531,0.840141971530751,False,11.467414379119873
prinz1d,vae,500,3,3,4,5,0.9055681566033646,6,0.884732784430429,5,0.9055681566033646,4,0.9369804392917342,2,0.13278280884070182,0.9369804392917342,False,11.251499891281128
prinz1d,vae,500,3,4,4,4,0.6377320865180035,13,0.43104068155017455,1,0.0,5,0.7045750446360358,2,0.33616907455086276,0.6377320865180035,False,11.13717007637024
prinz1d,vae,500,3,5,4,5,0.8127678568752434,10,0.48432576271170336,5,0.8127678568752434,6,0.7974790686976502,2,0.11459974953597743,0.856767681754003,False,10.963413000106812
prinz1d,vae,500,3,6,4,5,0.7029236225866391,15,0.27960498737445205,4,0.7715299885188647,2,0.44877513986489004,2,0.44877513986489004,0.7715299885188647,False,11.346070051193237
prinz1d,vae,500,3,7,4,6,0.6126079283661628,15,0.4185088620489087,6,0.6126079283661628,10,0.5409703073751573,2,0.2901346391366108,0.7882761753688514,False,10.915525197982788
prinz1d,vae,500,3,8,4,4,0.8290017815503573,14,0.4178535070142017,4,0.8290017815503573,7,0.6333253015442458,2,0.2985090156656223,0.8290017815503573,False,11.102726697921753
prinz1d,vae,500,3,9,4,5,0.8460819730546474,8,0.5655011098687622,1,0.0,4,0.9290867746847915,2,0.4113109929313319,0.9290867746847915,False,10.589477777481079
prinz1d,vae,500,5,0,4,6,0.5533874970017341,15,0.41268335534716194,3,0.49322779564521413,2,0.2235131814884411,2,0.2235131814884411,0.509997624167156,False,12.618813037872314
prinz1d,vae,500,5,1,4,4,0.7757185985439998,11,0.4994730290359083,4,0.7757185985439998,4,0.7757185985439998,2,0.3563065130480531,0.7757185985439998,False,12.013831615447998
prinz1d,vae,500,5,2,4,6,0.6397285622616395,15,0.34784712634628523,5,0.7407430515474032,2,0.49023145623226055,2,0.49023145623226055,0.6822648369225797,False,12.626186609268188
prinz1d,vae,500,5,3,4,4,0.8957402091328368,14,0.3956613806316444,4,0.8957402091328368,4,0.8957402091328368,2,0.39570758340291273,0.8957402091328368,False,11.305629968643188
prinz1d,vae,500,5,4,4,6,0.744242136589876,9,0.5531846627390914,6,0.744242136589876,6,0.744242136589876,2,0.38094856964043283,0.7398458130559746,False,11.43078875541687
prinz1d,vae,500,5,5,4,6,0.6510743428687495,11,0.4823680159594666,5,0.8745911558231564,4,0.8846304288849457,2,0.38581551696112343,0.8846304288849457,False,12.339619636535645
prinz1d,vae,500,5,6,4,6,0.626218682883016,13,0.37553891667633493,7,0.6149793153406646,4,0.8109604905471696,2,0.37579727654223466,0.8109604905471696,False,12.080354452133179
prinz1d,vae,500,5,7,4,7,0.5613038944979294,15,0.33921273671558033,6,0.6322069692063563,3,0.5833753662152653,3,0.5833753662152653,0.7103635384806111,False,12.096045017242432
prinz1d,vae,500,5,8,4,5,0.7849294930015159,11,0.48145247515379463,5,0.7849294930015159,5,0.7849294930015159,2,0.34058511419180615,0.8087004469273293,False,11.016501665115356
prinz1d,vae,500,5,9,4,5,0.744730813968191,15,0.32865532663616903,4,0.884126600932527,2,0.5271458089834636,2,0.5271458089834636,0.884126600932527,False,13.021650075912476
prinz1d,vae,1000,2,0,4,6,0.631377203059386,10,0.4921940238543091,1,0.0,6,0.631377203059386,2,0.2564758614582996,0.929646923582676,False,11.212026834487915
prinz1d,vae,1000,2,1,4,4,0.898858975510801,11,0.49254419304552893,4,0.898858975510801,5,0.8663106598334107,2,0.35142711100567003,0.898858975510801,False,11.246305704116821
prinz1d,vae,1000,2,2,4,6,0.6926061361913616,9,0.5716036984966893,1,0.0,4,0.8819949322728698,2,0.40410025440951064,0.8819949322728698,False,11.31078815460205
prinz1d,vae,1000,2,3,4,7,0.5950135070069444,12,0.39876317242450193,6,0.7417103830661216,4,0.8282857451720599,2,0.27263325412527845,0.8282857451720599,False,10.769804954528809
prinz1d,vae,1000,2,4,4,5,0.8522301682482115,11,0.5210045679673265,5,0.8522301682482115,4,0.930903019151223,2,0.24982143755605257,0.930903019151223,False,11.439386129379272
prinz1d,vae,1000,2,5,4,4,0.8446245898300679,10,0.5045006641401892,1,0.0,7,0.6950684675607084,2,0.35573073571562075,0.8446245898300679,False,11.467273950576782
prinz1d,vae,1000,2,6,4,4,0.884917845970156,8,0.5512546894458418,1,0.0,4,0.884917845970156,2,0.25389424602972593,0.884917845970156,False,11.166110038757324
prinz1d,vae,1000,2,7,4,9,0.5626197443115283,11,0.4706035345684215,1,0.0,4,0.9234637099311864,2,0.3957358915560199,0.9234637099311864,False,11.61281418800354
prinz1d,vae,1000,2,8,4,6,0.6059272873136337,12,0.42808892478673227,1,0.0,3,0.6242899918769352,2,0.2932669790973957,0.6523450118674964,False,9.04823923110962
prinz1d,vae,1000,2,9,4,7,0.7170740848839179,12,0.44776968357509933,1,0.0,4,0.8508798048206297,2,0.4275785371441177,0.8508798048206297,False,12.922226905822754
prinz1d,vae,1000,3,0,4,6,0.5582789518884503,14,0.35198709748204826,6,0.5582789518884503,7,0.5808715138252543,2,0.338030126273218,0.6480052737920962,False,13.393255710601807
prinz1d,vae,1000,3,1,4,8,0.590110421495944,12,0.44961220816606684,4,0.7945381597638232,4,0.7945381597638232,2,0.3778911617458876,0.7945381597638232,False,13.867512702941895
prinz1d,vae,1000,3,2,4,7,0.6378862654024333,12,0.41159162696900925,5,0.8010120737140884,4,0.8516718484279151,2,0.38463858932008355,0.8516718484279151,False,12.42878007888794
prinz1d,vae,1000,3,3,4,9,0.49794286481075123,13,0.38869619905040287,4,0.6500356290363014,3,0.609908892007691,3,0.609908892007691,0.6500356290363014,False,11.89367938041687
prinz1d,vae,1000,3,4,4,6,0.6348651313285413,11,0.49385530262259514,5,0.6487461084472697,4,0.9195566566424013,2,0.3372514602951938,0.9195566566424013,False,12.59080457687378
prinz1d,vae,1000,3,5,4,7,0.6956781464164734,11,0.4523937827425259,6,0.7216517161703123,5,0.7677303211092297,2,0.38176788059675276,0.7409521931722057,False,12.228209733963013
prinz1d,vae,1000,3,6,4,7,0.5904913693169189,15,0.3390115087069605,5,0.6965658845979368,4,0.7818201437161804,2,0.22615388007484974,0.7818201437161804,False,12.187621355056763
prinz1d,vae,1000,3,7,4,5,0.8411616237998985,10,0.5374655052007666,4,0.853325586878189,4,0.853325586878189,2,0.36719720557507707,0.853325586878189,False,12.067796468734741
prinz1d,vae,1000,3,8,4,6,0.622848817081606,12,0.44824180867584784,5,0.6419388959724721,4,0.8410206108107819,2,0.36963817125756465,0.8410206108107819,False,10.453338861465454
prinz1d,vae,1000,3,9,4,7,0.6787952977771566,14,0.42316131735380075,5,0.836142716621606,4,0.8328990582663699,2,0.4181711730287363,0.8328990582663699,False,12.422590732574463
prinz1d,vae,1000,5,0,4,8,0.5747041611670508,15,0.3308531751329781,8,0.5747041611670508,2,0.4223592083893767,2,0.4223592083893767,0.8454738084317227,False,13.969069719314575
prinz1d,vae,1000,5,1,4,10,0.4459733989678832,15,0.3530993648003968,9,0.4865991286134386,3,0.5681388238504571,3,0.5681388238504571,0.5857853076660292,False,13.410434007644653
prinz1d,vae,1000,5,2,4,5,0.6835221169507869,13,0.41791428250180856,6,0.6904461244307307,6,0.6904461244307307,2,0.36093945760289564,0.7019190968471329,False,11.220852851867676
prinz1d,vae,1000,5,3,4,5,0.7462550032248275,13,0.3904652194555817,5,0.7462550032248275,4,0.7675996623492367,2,0.3029570470358431,0.7675996623492367,False,13.821065187454224
prinz1d,vae,1000,5,4,4,9,0.4862950354579048,15,0.3497205395951074,6,0.7233901378173564,3,0.7277912043169064,3,0.7277912043169064,0.8795927791172189,False,13.498854160308838
prinz1d,vae,1000,5,5,4,7,0.6378669026724412,15,0.3416990764831921,9,0.5250244973231623,3,0.5852210060958277,2,0.4706187223306928,0.9037742246099437,False,13.095961093902588
prinz1d,vae,1000,5,6,4,7,0.6196827050155731,14,0.33943166799307395,7,0.6196827050155731,3,0.7909631726381542,2,0.2516572280339409,0.7706635644428994,False,12.904097557067871
prinz1d,vae,1000,5,7,4,6,0.7771631693391379,15,0.39122760599341266,5,0.8628891978872486,4,0.8899140108808683,2,0.43883981721814774,0.8899140108808683,False,10.722236156463623
prinz1d,vae,1000,5,8,4,7,0.5926204263039292,15,0.37776975965500176,5,0.7103146135887661,5,0.7103146135887661,2,0.24036305167097127,0.7569786899370085,False,13.090655088424683
prinz1d,vae,1000,5,9,4,8,0.5870752113944352,15,0.4659736796413763,7,0.7166690829445238,4,0.8252647831742879,2,0.3594262412748619,0.8252647831742879,False,12.898068904876709
prinz1d,vae,2000,2,0,4,6,0.6594740870703417,10,0.523133331457299,1,0.0,6,0.6594740870703417,2,0.35560032566394384,0.7791869110003078,False,12.555338382720947
prinz1d,vae,2000,2,1,4,8,0.5945183621097497,12,0.4460544073210277,6,0.8081496613608087,4,0.8222390547701312,2,0.42766110178948885,0.8222390547701312,False,12.794749736785889
prinz1d,vae,2000,2,2,4,7,0.6239869775141745,15,0.3851046161151578,1,0.0,6,0.7624079027533603,2,0.45684325894846406,0.9099541815186825,False,12.277711629867554
prinz1d,vae,2000,2,3,4,4,0.7845962192534364,13,0.37913616515305926,4,0.7845962192534364,8,0.627828893629765,2,0.417267324845331,0.7845962192534364,False,13.13241958618164
prinz1d,vae,2000,2,4,4,8,0.5956373713239002,15,0.3601894241083135,7,0.6567953214060799,4,0.8391408501461128,2,0.3323776915791099,0.8391408501461128,False,13.553711175918579
prinz1d,vae,2000,2,5,4,9,0.541121889866084,15,0.41216971764581284,1,0.0,4,0.8961855092634954,2,0.34355215252921584,0.8961855092634954,False,12.711481094360352
prinz1d,vae,2000,2,6,4,4,0.8583353456835313,9,0.46746622862839715,1,0.0,3,0.8207245098118333,2,0.2918143950071192,0.8583353456835313,False,11.816932439804077
prinz1d,vae,2000,2,7,4,8,0.5702253681306181,13,0.4118394900973922,1,0.0,6,0.7566256237130059,2,0.36940112152175725,0.8414430543166507,False,15.083842754364014
prinz1d,vae,2000,2,8,4,4,0.8906768443225105,7,0.6226022702076938,4,0.8906768443225105,2,0.3912992753673771,2,0.3912992753673771,0.8906768443225105,False,14.454533576965332
prinz1d,vae,2000,2,9,4,9,0.6069502026916698,9,0.6069502026916698,1,0.0,4,0.9425576643340381,2,0.4004097988225214,0.9425576643340381,False,15.579830169677734
prinz1d,vae,2000,3,0,4,10,0.4971546205534935,15,0.38026414405944425,9,0.5919577946523551,4,0.9239560917604027,4,0.9239560917604027,0.9239560917604027,False,12.243393898010254
prinz1d,vae,2000,3,1,4,9,0.5161768959607099,11,0.4684836101008823,4,0.8725903926494499,4,0.8725903926494499,2,0.36556452958652885,0.8725903926494499,False,11.466727018356323
prinz1d,vae,2000,3,2,4,10,0.5150282840661041,15,0.3752569706228689,5,0.7568351205661102,4,0.8726938714234425,2,0.4242848254363363,0.8726938714234425,False,11.787132978439331
prinz1d,vae,2000,3,3,4,8,0.6107601394200249,12,0.43263597863569414,6,0.8120642353958769,6,0.8120642353958769,2,0.3826408012986621,0.7502621994312277,False,11.784916639328003
prinz1d,vae,2000,3,4,4,7,0.6168074998873623,15,0.3569079202163136,6,0.7627584100579715,5,0.7949819297640445,2,0.4195378589682381,0.79694525012631,False,12.023143529891968
prinz1d,vae,2000,3,5,4,8,0.6285790511004309,13,0.41288743019160407,5,0.8440743775585745,4,0.8777546798983716,2,0.38443144025803544,0.8777546798983716,False,10.701903104782104
prinz1d,vae,2000,3,6,4,10,0.5563448280414726,14,0.35835617978823814,7,0.6978985709478851,4,0.8214735195882246,4,0.8214735195882246,0.8214735195882246,False,11.843485593795776
prinz1d,vae,2000,3,7,4,10,0.4082148740140714,15,0.3189995667606469,6,0.6544908438754381,2,0.35938791937492914,3,0.43646699938089384,0.5373447076289466,False,14.110421180725098
prinz1d,vae,2000,3,8,4,8,0.6229017593272888,11,0.4919092828366104,1,0.0,6,0.8110462287145157,2,0.39263352667467705,0.8623576743145376,False,11.800184726715088
prinz1d,vae,2000,3,9,4,8,0.5948517924986858,14,0.45027689865433956,5,0.8846635736145216,4,0.9038214121334245,2,0.310485576019932,0.9038214121334245,False,15.6781644821167
prinz1d,vae,2000,5,0,4,14,0.3485579912232733,15,0.32635621865804304,10,0.49545542418172056,4,0.8636310673488807,4,0.8636310673488807,0.8636310673488807,False,18.07431149482727
prinz1d,vae,2000,5,1,4,11,0.4542059470925301,13,0.3942526755473142,9,0.5179096801290353,5,0.7143395482121571,3,0.47120433417905894,0.5571874868814531,False,16.64860200881958
prinz1d,vae,2000,5,2,4,9,0.4840273689691921,15,0.37046112472697734,7,0.6260963531784691,2,0.39831896946562695,2,0.39831896946562695,0.7335706906097809,False,15.205042600631714
prinz1d,vae,2000,5,3,4,7,0.631798405242226,15,0.3949490272595977,7,0.631798405242226,4,0.899391736524052,2,0.2797906784258465,0.899391736524052,False,15.15638279914856
prinz1d,vae,2000,5,4,4,10,0.487022324594704,15,0.34161879619117186,9,0.5413509700571293,5,0.7535144797106068,3,0.48736145685087234,0.6043579895134312,False,12.330777168273926
prinz1d,vae,2000,5,5,4,9,0.5410108524682585,14,0.4224784653619969,7,0.663171711976531,5,0.8435371637706243,2,0.3206175131497703,0.8543330912021918,False,12.59431505203247
prinz1d,vae,2000,5,6,4,9,0.4778033513998891,15,0.3085063568173599,7,0.5828763174181756,4,0.8829674129794644,2,0.20334385286309795,0.8829674129794644,False,14.560096979141235
prinz1d,vae,2000,5,7,4,11,0.48576111935480354,15,0.44718657250312427,11,0.48576111935480354,3,0.6123099986381408,2,0.4884282846582768,0.8878039994271201,False,16.748115062713623
prinz1d,vae,2000,5,8,4,8,0.6228680845461385,15,0.34954041600431096,8,0.6228680845461385,4,0.8752916421377208,2,0.27151296183404844,0.8752916421377208,False,12.805252075195312
prinz1d,vae,2000,5,9,4,8,0.5774768274210056,13,0.4429246842330246,7,0.7220936969306705,4,0.9214338485309939,2,0.4106445596180187,0.9214338485309939,False,17.174314975738525
prinz1d,vae,4000,2,0,4,9,0.5485647310744991,12,0.4261269859116543,1,0.0,7,0.6064795898683067,2,0.26858893104169296,0.8449297946782878,False,17.389421224594116
prinz1d,vae,4000,2,1,4,10,0.5204051442889273,15,0.3944140821525781,1,0.0,2,0.489957158367274,2,0.489957158367274,0.8115818424289168,False,15.007430791854858
prinz1d,vae,4000,2,2,4,9,0.5635818892127081,15,0.37274624379553345,5,0.8143308240965913,5,0.8143308240965913,2,0.2716958096725438,0.8731015046496016,False,14.141238927841187
prinz1d,vae,4000,2,3,4,10,0.5273121749064281,15,0.36260184855550764,6,0.7588319407193876,5,0.7614509264015388,2,0.3457116491200114,0.8839678784719596,False,16.776097774505615
prinz1d,vae,4000,2,4,4,10,0.47079656709068607,12,0.4210269872363781,1,0.0,4,0.9191414011975146,2,0.4092033242684631,0.9191414011975146,False,17.246591329574585
